"","fname","time","text","block","info","RT","fix_cross_time","risk","rew","prev_rew","next_risk","prev_risk","learning","critical","trained","last_trial","trial_type","blink","blink_time","blink_duration","meg","Zmean","Zsd","BL_fix_m300","inter_trial","V_m1999_m1950","V_m1949_m1900","V_m1899_m1850","V_m1849_m1800","V_m1799_m1750","V_m1749_m1700","V_m1699_m1650","V_m1649_m1600","V_m1599_m1550","V_m1549_m1500","V_m1499_m1450","V_m1449_m1400","V_m1399_m1350","V_m1349_m1300","V_m1299_m1250","V_m1249_m1200","V_m1199_m1150","V_m1149_m1100","V_m1099_m1050","V_m1049_m1000","V_m999_m950","V_m949_m900","V_m899_m850","V_m849_m800","V_m799_m750","V_m749_m700","V_m699_m650","V_m649_m600","V_m599_m550","V_m549_m500","V_m499_m450","V_m449_m400","V_m399_m350","V_m349_m300","V_m299_m250","V_m249_m200","V_m199_m150","V_m149_m100","V_m99_m50","V_m49_0","V_1_50","V_51_100","V_101_150","V_151_200","V_201_250","V_251_300","V_301_350","V_351_400","V_401_450","V_451_500","V_501_550","V_551_600","V_601_650","V_651_700","V_701_750","V_751_800","V_801_850","V_851_900","V_901_950","V_951_1000","V_1001_1050","V_1051_1100","V_1101_1150","V_1151_1200","V_1201_1250","V_1251_1300","V_1301_1350","V_1351_1400","V_1401_1450","V_1451_1500","V_1501_1550","V_1551_1600","V_1601_1650","V_1651_1700","V_1701_1750","V_1751_1800","V_1801_1850","V_1851_1900","V_1901_1950","V_1951_2000","V_2001_2050","V_2051_2100","V_2101_2150","V_2151_2200","V_2201_2250","V_2251_2300","V_2301_2350","V_2351_2400","V_2401_2450","V_2451_2500","V_2501_2550","V_2551_2600","V_2601_2650","V_2651_2700","V_2701_2750","V_2751_2800","V_2801_2850","V_2851_2900","V_2901_2950","V_2951_3000","feedback_prev","index","Zmean_2","Zsd_2","trial_type4","group","train"
"405","P032",1775537,"RESPONSE REW VAL3_30",3,"3_30",1052,1774307,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10150.4219269103,10213.389380531,10013.14,10012.4,10013.8,10018.16,10027.04,10030.26,10044.76,10029.02,9993.27,10060.7,10102.92,10122.42,10128.3,10196.38,10221.9,10219.22,10209.94,10207.54,10194.18,10195.02,10208.7,10212.88,10238.34,10248.74,10274.34,10289.3,10294.68,10310.6,10306.84,10320.68,10327.12,10323.42,10322.58,10294.62,10232.48,10274.64,10303.2,10298.14,10307.38,10310.72,10316.2,10334.96,10323.32,10336.74,10295.4450632911,10231.6607594937,10163.053164557,10094.4455696203,10025.8379746835,9957.23037974684,9888.62278481013,9820.01518987342,9764.84911392405,9915.4,10049.06,10145.64,10214.16,10271.92,10281.34,10345.56,10366.56,10378.34,10396.9,10451.74,10504.4,10544.82,10557.26,10580.46,10599.24,10563.06,10530.5,10528.12,10531.24,10530.04,10535.58,10532.18,10529.96,10536.64,10560.1,10570.54,10573,10587.64,10604.3,10621.96,10636.66,10641.08,10638.36,10646.68,10652.88,10655.32,10664.94,10666.3,10679.18,10681.92,10669.74,10648.6,10635.4,10635.36,10615.94,10506.48,"negative",110,10287.183591837,259.829369952021,"norisk","normals","trained"
"406","P032",1790883,"RESPONSE REW VAL3_34",3,"3_34",1321,1789384,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10236.634551495,10255.5752212389,10217.82,10224.62,10236.66,10201.16,10212.6,10222.6,10234.08,10234.3,10246.08,10269.18,10303.84,10323.36,10337.6,10344.8,10359.88,10361.96,10368.54,10339,10306.82,10352.64,10352.14,10323.3425,10313.2675,10316.36,10275.32,10271.16,10264.94,10296.76,10325.32,10332.06,10316.94,10295.92,10290.22,10273.34,10258.9,10255.42,10254.52,10244.2,10242.76,10253.86,10240.58,10241.66,10251.2,10247.42,10221.74,10129.1011764706,9953.51871657754,9779.1871657754,9604.85561497326,9430.52406417112,9256.19251336898,9081.86096256685,8911.89978609626,9021.77639344262,9299.60360655738,9505.38888888889,9677.68111111111,9784.94,9858.44,9910.52,9956.12,9988.26,10023.04,10036.64,10065.58,10057.82,10080.12,10115.48,10104.24,10110,10091.46,10099.64,10084.48,10097.18,10107.88,10119.64,10159.08,10183.14,10194.58,10217.54,10249,10270.04,10282.46,10309.36,10302.14,10295.42,10305.76,10308.98,10340.32,10366.1,10369.8,10372,10395.58,10404.36,10401.18,10405.58,10424.04,10426.34,10425.08,10419.38,"negative",114,10287.183591837,259.829369952021,"norisk","normals","trained"
"407","P032",1794864,"RESPONSE REW VAL3_35",3,"3_35",1487,1793199,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10287.8604651163,10298.8461538462,10237.22,10262.8,10275.16,10298.26,10314.18,10293.18,10300.4,10309.62,10327.26,10354.92,10371.3,10373.2,10380.92,10404.14,10403.72,10401.72,10417.24,10428.48,10421.96,10425.74,10410.9,10414.3,10403.4,10426.32,10438.22,10450.42,10468.22,10490.9,10521.24,10525.5,10538.54,10535.04,10559.78,10551.22,10558.34,10561.04,10555.22,10544.8,10537.24,10534.34,10542.3,10533,10541.62,10551.96,10574.34,10576.7,10546.82,10542.28,10586.66,10581.4,10583.26,10593.76,10593.42,10591.6,10609.7,10607.3,10627.92,10647.36,10657.4,10667.66,10658.22,10654.36,10673.78,10670.82,10650.8,10623.8,10638.08,10637.06,10611.16,10573.98,10530.14,10471.5,10440.42,10415.64,10393.94,10388.42,10393.5,10396.68,10394.64,10404.22,10411.52,10424.56,10442.12,10456.86,10470.28,10484.56,10483.52,10496.22,10515.24,10533.92,10544.08,10534.02,10540.76,10564.78,10574.84,10562.56,10571.84,10562.08,10551.08,10542.36,"positive",115,10287.183591837,259.829369952021,"norisk","normals","trained"
"408","P032",1886715,"RESPONSE REW VAL2_3",2,"2_3",1533,1885000,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"criterion",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10514.2990033223,10463.1725888325,10505.34,10508.88,10515.4,10519.7,10522.2,10523.98,10534.94,10518.04,10530.2,10568.26,10607.68,10608,10616.14,10610.32,10602.36,10608.9,10613.78,10598.1,10586.18,10578.66,10473.2,10450.58,10456.5,10455.76,10458.46,10454.42,10464.08,10466.04,10466.18,10457.16,10535.12,10561.5,10561.88,10538.66,10531.94,10516.34,10508.72,10517.58,10508.14,10482.24,10471.52,10451.78,10437.92,10459.18,10405.1272072072,10241.0165165165,10070.5960960961,9900.17567567567,9729.75525525526,9559.33483483484,9388.91441441441,9406.78,9566.26,9651.64,9733.61928571429,9971.45071428571,10051.6,10089.66,10107.32,10150.164,10219.2404827586,10257.9712643678,10304.7942528736,10332.22,10391.98,10414.92,10431.62,10442.62,10458.02,10453.32,10440.12,10420.48,10402.36,10380.56,10378.64,10341.58,10235.02,10304.46,10331.96,10346.44,10358.14,10368.58,10370.6,10373.52,10445.72,10504.74,10515.76,10519.72,10518.74,10510.44,10505.94,10507.14,10527.56,10533.98,10565.68,10585.64,10576.34,10582.8,10592.76,10592.4,"positive",123,10287.183591837,259.829369952021,"norisk","normals","not_trained"
"409","P032",1911631,"RESPONSE REW VAL2_9",2,"2_9",627,1910822,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10365.3189368771,10360.3775510204,10299.64,10268.04,10265.56,10265.24,10285.44,10285.38,10272.62,10283.22,10211.56,10232.6,10247.04,10275.1,10298.98,10317.38,10352.2,10384.38,10390.66,10390.72,10393.54,10377.38,10363.84,10358.26,10348.76,10340.36,10348.16,10350.72,10356.62,10365.94,10380.7,10400.18,10414.24,10413.38,10365.34,10352.28,10360.12,10339.66,10326.58,10321.96,10330.44,10318.56,10323.86,10329.54,10341.16,10355.06,10354.78,10386.66,10404.08,10416.58,10426.52,10426.2,10422.08,10438.54,10483.32,10502.96,10496.62,10498.38,10492.22,10505.56,10503.36,10515.28,10515.14,10517.34,10523.42,10528.06,10536.08,10538.52,10553.08,10551.46,10535.46,10510.6,10464.94,10434.32,10441.08,10457.1,10457.76,10456.72,10476.1,10439.86,10464.64,10498.28,10508.98,10500.26,10469.34,10474.34,10467.92,10461.76,10446.3,10473.62,10513.96,10495.46,10483.68,10468.34,10447.76,10447.38,10418.54,10443.78,10446.5,10458.24,10467.86,10478.16,"positive",129,10287.183591837,259.829369952021,"norisk","normals","trained"
"410","P032",1925348,"RESPONSE REW VAL2_12",2,"2_12",2565,1922600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10265.1594684385,10223.2878191949,10256,10274.24,10256.16,10254.74,10255.5,10260.2,10253.2,10254.52,10261.36,10260.42,10246.24,10248.58,10257.26,10239.26,10242.84,10257.96,10275.2,10224.26,10264.66,10293.72,10309.98,10316.22,10307.74,10333.54,10349.48,10358.08,10368.6,10370.44,10369.28,10375.92,10374.54,10374.34,10370.48,10367,10377.22,10369.18,10375,10381.16,10407.64,10416.32,10415.24,10398.08,10391.44,10370.705,10270.125,10165.9583333333,10061.7916666667,9957.625,9853.45833333333,9749.29166666667,9645.125,9641.52652173913,9883.66347826087,9997.74,10075.8164383562,10164.1635616438,10203.52,10285.16,10329.6,10358.4,10361.2,10370.74,10360.16,10359.86,10367.96,10372.54,10369.68,10367.92,10354.94,10335.12,10293.32,10273.38,10252.06,10261.6,10266.34,10287.74,10317.98,10304.62,10195.94,10270.1,10289.94,10314.46,10334.2,10335.06,10324.06,10344.78,10342.28,10340.24,10333.62,10333.8,10350.16,10346.52,10341.5,10403.52,10450.44,10474.98,10493.58,10512.46,10519.88,10519.48,"negative",132,10287.183591837,259.829369952021,"norisk","normals","trained"
"411","P032",1930377,"RESPONSE REW VAL2_13",2,"2_13",2047,1928148,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10394.365448505,10365.4425956739,10528.66,10537.9,10526.12,10526.04,10452.96,10434.64,10433.5,10436,10422.12,10422.26,10420.88,10438.18,10441.02,10455.5,10480.9,10490.3,10500.8,10511.72,10521.52,10536.04,10541.5,10531.64,10535.16,10539.76,10548.3,10545.18,10541.62,10545.76,10548.22,10553.32,10567.14,10582.28,10590.32,10608.8,10612.86,10617.14,10574.3,10585.14,10612.54,10611.51,10610.6,10615.68,10618.64,10558.656918429,10394.1238670695,10210.7401812689,10027.3564954683,9843.97280966767,9660.58912386707,9477.20543806646,9395.03516616314,9580.8,9712.32,9839.82,9998.44,10068.08,10113.82,10146.7,10175.42,10201.92,10226.26,10241.54,10263.58,10279.78,10300.3,10300.16,10309.3,10307.2,10290.92,10269.62,10254.44,10245.22,10231.22,10229.6,10241.34,10229.08,10233.22,10280.16,10298.42,10312.1,10310.24,10310.86,10335.84,10391.72,10385.12,10388.82,10399.24,10377.9,10367.88,10363.96,10361.36,10417.12,10435.6,10434.44,10419.76,10431.08,10436.56,10451.78,10468.32,10476.92,"positive",133,10287.183591837,259.829369952021,"norisk","normals","trained"
"412","P032",1935638,"RESPONSE REW VAL2_14",2,"2_14",2293,1933163,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10412.6810631229,10397.4378194208,10479.1,10496.78,10489.68,10427.7,10386.82,10395.96,10390.8,10378.84,10360.24,10347.78,10336.44,10344.8,10349.16,10337.36,10323.54,10324.22,10315.78,10287.1,10292.2,10294.94,10302.78,10284.74,10301,10321.82,10335.58,10343.5,10358.78,10391.24,10414.14,10420.1,10416.48,10419.48,10422.76,10430.08,10414.02,10393.88,10380.2,10362.28,10340.76,10272.28,10271.34,10300.22,10301.06,10295.9,10315.58,10330.42,10301.56,10215.92,10196.766,10154.75,10126.644,10133.96,10176.76,10186.86,10199.86,10223.14,10235.3,10244.26,10278.6730769231,10297.4169230769,10349.42,10387.22,10390.82,10406.76,10407.88,10407.54,10423.94,10422.42,10401.74,10367.68,10328.3,10287.56,10260.22,10229.58,10234.84,10236.5,10218.98,10253.96,10282.06,10299.26,10312.1,10319.78,10336.26,10344.92,10352.98,10371.54,10383.7,10376.7,10368.78,10359.86,10348.08,10348.1,10354.94,10353.16,10371.48,10377.36,10343.72,10342.18,10363,10356.36,"positive",134,10287.183591837,259.829369952021,"norisk","normals","trained"
"413","P032",1961057,"RESPONSE REW VAL2_20",2,"2_20",1390,1959485,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10261.3255813953,10242.9915110357,10244.1,10257.44,10260.1,10264.2,10262.44,10267.18,10267.22,10252.8,10243.88,10240.32,10232.84,10227.26,10207.48,10241.22,10237.4,10250.76,10250.56,10243.5,10244.44,10233.12,10264.5,10288.6,10300.5,10296.38,10296.7,10288.12,10291.24,10287.48,10289.86,10289.38,10287.1,10297.16,10297.86,10307.58,10317.92,10322.24,10315.56,10317.16,10326.58,10327.9,10325.64,10320.56,10337.06,10331.22,10288.099010989,10165.4271978022,10029.0260989011,9892.625,9756.2239010989,9619.8228021978,9483.4217032967,9347.0206043956,9380.68368131868,9582.18846153846,9821.27403846154,10013.6475,10053.7,10083.84,10122.76,10125.92,10150.38,10160.78,10164.98,10200.8,10218.86,10228.16,10233.7,10219.68,10212.82,10210,10196.5,10175.22,10155.34,10163.42,10186.48,10190.84,10190.1,10198.56,10198.92,10205.42,10199.24,10204.28,10212.5,10204.56,10221.58,10218.98,10218.46,10235.78,10244.06,10237.34,10246.3,10247.76,10248.1,10255.26,10268.98,10264.08,10268.12,10274.22,10282.74,10300.92,"positive",140,10287.183591837,259.829369952021,"norisk","normals","trained"
"414","P032",1965789,"RESPONSE REW VAL2_21",2,"2_21",1757,1963849,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10254.196013289,10241.8988195616,10263,10267.52,10270.48,10280.22,10294.76,10309.56,10319.92,10337.22,10373.72,10377.4,10337.86,10347.02,10348.7,10343.08,10344.62,10345.78,10349.88,10355.42,10352.5,10380.5,10414.92,10427.96,10428.48,10434.06,10431.38,10427.98,10433.2,10429.32,10410.84,10389.6466666667,10328.5933333333,10397.88,10394.58,10386.12,10382.62,10359.84,10349.4,10353.2,10369.04,10381.44,10381.88,10364.78,10368.72,10363.2,10266.5117894737,10105.8552631579,9945.06578947369,9784.27631578947,9623.48684210526,9462.69736842105,9301.90789473684,9162.5987368421,9311.2875,9625.5625,9798.56,9929.34,10010.1875,10082.9925,10157.34,10206.84,10224.44,10237.84,10266.44,10280.4,10295.32,10296.08,10304.34,10290.42,10278.9,10217.72,10198.76,10186.16,10164.8,10177.34,10193.76,10134.7980707395,9930.05144694534,9707.22186495177,9484.3922829582,9261.56270096463,9038.73311897106,8818.22051446945,8880.47,9047.29476923077,9265.10769230769,9467.11753846154,9577.06,9639.52,9684.4735,9761.8625,9815.596,9841,9867.66666666667,9911.32133333333,9944.81102040816,9955.65467726626,9964.09593023256,9966.13081395349,9967.83755813954,9989.16608695652,"positive",141,10287.183591837,259.829369952021,"norisk","normals","trained"
"415","P032",1970247,"RESPONSE REW VAL2_22",2,"2_22",1484,1968581,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,9884.44795449278,9723.43435866263,9773.2625,9819.854,9845.26666666667,9871.93333333333,9920.75673469388,9944.62326530612,9959.22430232558,9964.42151162791,9966.45639534884,9968.66779069767,10000.38,10075.02,10133.62,10148.2,10156.8,10160.98,10115.0032786885,10135.8360655738,10162.8606557377,10165.88,10172.6,10170.56,10170.5,10148.82,10147.9,10135,10112.18,10098.92,10091.38,10080.94,10090.8,10120.56,10134.22,10137.58,10139.16,10152.74,10135.7,10137.78,10143.46,10136.04,10128.06,10117.14,10114.44,10105.01,10034.6626196474,9951.15869017632,9868.53904282116,9785.91939546599,9703.29974811083,9620.68010075567,9538.0604534005,9455.44080604534,9492.25914357683,9621.32,9746.4,9980.84,10039.96,10074.68,10111.6,10134.88,10143.14,10149.86,10147.06,10145.66,10139.1,10134.04,10105.9,10088.98,10014.94,9943.92,9854.435,9740.265,9656.2,9626.84,9613.18,9640.76,9675.54,9690.22,9670.06,9719.9,9751.5,9795.56,9892,9959.38,9972.52,9973.3355,9957.2745,9949.68,9955.84644067797,9976.71355932203,10003.9034285714,10014.1765714286,10046.44,10088.64,10172.9,10200.28,10204.18,10196.58,10178.14,10157.72,"positive",142,10287.183591837,259.829369952021,"norisk","normals","trained"
"416","P032",1973975,"RESPONSE REW VAL2_23",2,"2_23",747,1973046,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10086.5581395349,10025.5841666667,9621.04,9663.4,9693.46,9663.16,9708.28,9730.18,9773.48,9848,9939.48,9965.98,9979.34,9959.31,9948.92,9957.48847457627,9967.33152542373,9991.54285714286,10010.0285714286,10028.2085714286,10063.54,10138.78,10196.48,10203.52,10198.14,10191.92,10160.8,10174.56,10173.5,10173.84,10175.92,10173.36,10129.66,10190.4,10186.6,10184.3,10179.76,10187.14,10191.54,10183.96,10160.12,10107.66,10093.04,10081.56,10072.62,10069.32,10044.28,9960.68205607477,9854.00934579439,9748.09034267913,9642.17133956386,9536.2523364486,9430.33333333333,9351.24124610592,9485.135,9590.885,9625.59111111111,9752.22222222222,9880.04666666667,9902.34,9924.56,9952.72,9990.66,10043.86,10072.72,10082.1,10090.26,10121.96,10137.76,10129.84,10105.02,10063.76,10035.36,10033.56,10010.38,10014.94,10023.76,10043,10069.72,10096.06,10109.5,10127.16,10120.12,10117,10164.16,10172.38,10175.22,10175.4,10172.2,10170.3,10200.48,10230.48,10248.5,10248,10258.44,10268.7,10269.6,10276.7,10289.4,10302.92,10305.8,10321.78,"positive",143,10287.183591837,259.829369952021,"norisk","normals","trained"
"417","P032",1978568,"RESPONSE LOSE INV 2_24",2,"2_24",1625,1976761,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10259.4551495017,10223.132879046,10255.34,10268.36,10269.54,10276.38,10285.26,10302.22,10305.86,10317.74,10321.58,10320.72,10331.98,10342.02,10310.56,10298.9,10329.52,10348.94,10353.22,10336.54,10332.5,10331.3,10322.76,10320.06,10350.26,10374.5,10369.58,10366.42,10372.54,10356.98,10340.22,10321.88,10298.48,10275.94,10254.36,10245.04,10240.52,10242.82,10239.74,10239.56,10238.08,10242.74,10248.9,10264.08,10269.5,10275.98,10171.4174736842,9935.23157894737,9695.58245614035,9455.93333333333,9216.28421052632,8976.73094736842,8995.64,9257.86,9452.3,9574.82,9650.6,9767.88810810811,10008.5918918919,10088.5,10110.16,10146.32,10173.7,10189.72,10210.18,10244.16,10250.28,10257.2,10259.78,10245.48,10240.12,10236.46,10226.08,10208.68,10174.08,10188.32,10197.4,10228.62,10259.14,10267.52,10278.68,10302.82,10298.24,10296.38,10308.22,10295.8,10312,10332.88,10365.1,10370.98,10368.32,10373.3,10395,10412.6,10420.22,10422.26,10432.36,10456.64,10472.72,10465.82,10461.18,10454.14,"positive",144,10287.183591837,259.829369952021,"norisk","normals","trained"
"418","P032",1982971,"RESPONSE REW VAL2_25",2,"2_25",1430,1981359,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10420.3986710963,10387.0050675676,10368.32,10374.68,10396.38,10412.78,10420.72,10422.82,10432.12,10459.42,10473.64,10464.18,10460.86,10453.8,10439.12,10445.52,10454.84,10454.78,10442.8,10441.66,10464.4,10478.14,10491.3,10496.44,10487.2,10409.26,10418.64,10455.46,10469.1,10472.68,10462.3,10446.44,10444.2,10455.82,10427.5,10392.14,10362.68,10342.3,10327.82,10323.62,10320.18,10340.06,10328.24,10322.8,10344.2,10343.86,10298.2929323308,10073.6240601504,9820.24060150376,9566.85714285714,9313.47368421053,9060.19157894737,9077.7125,9327.6475,9441.14,9705.05,9974.08,10071,10123.94,10166.2,10218.52,10266.28,10265.42,10382.42,10426.54,10413.1,10407.32,10403.72,10395.74,10398.46,10381.18,10342.6,10308.22,10293.12,10279.86,10276.24,10273,10280.62,10291.98,10296.7,10267.22,10129.6665868263,10028.8203592814,9929.41916167665,9830.01796407186,9730.61676646707,9631.21556886228,9535.76359281437,9644.52,9783.09891891892,9883.5,9986.86108108108,10036.14,10079.78,10090.02,10083.36,10145.42,10157.88,10178.02,10198.32,10188.44,10217.7,"negative",145,10287.183591837,259.829369952021,"norisk","normals","trained"
"419","P032",1987011,"RESPONSE REW VAL2_26",2,"2_26",1072,1985757,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10092.2890365449,9915.37967336196,9949.2994011976,9849.89820359281,9750.49700598802,9651.09580838323,9551.69461077844,9602.62,9762.92918918919,9863.04954954955,9966.18126126126,10033.94,10067.12,10094.74,10076.98,10134.84,10159.62,10170.5,10198.5,10188.74,10207.42,10272.32,10305.92,10311.66,10321.46,10359.2,10375.16,10396.93,10412.8,10410.18,10405.72,10382.8,10397.52,10398.72,10396.66,10325.02,10318.36,10354.46,10366.74,10354.04,10350.06,10348.26,10344.1,10317.12,10332.94,10352.1,10318.8706976744,10230.1227390181,10118.3656330749,10006.6085271318,9894.85142118863,9783.09431524548,9671.33720930233,9559.58010335917,9482.02935400517,9641.01529411765,9812.56217067108,9939.30281690141,10072.0397183099,10138.28,10139.36,10165,10177.64,10182.58,10190,10185.4,10210.42,10237.6,10242.34,10264.32,10262.2,10273,10276.36,10272.36,10236.4,10222.28,10243.98,10270.32,10278.24,10267.82,10149.56,10166.98,10171.26,10179.78,10189.4,10196.72,10220.08,10257.24,10292.06,10298.6,10300.12,10329.16,10342.8,10365.2,10375.14,10371.96,10380.3,10394.04,10405.9,10408.26,10448.2,10439.48,"positive",146,10287.183591837,259.829369952021,"norisk","normals","trained"
"420","P032",1991745,"RESPONSE REW VAL2_27",2,"2_27",1758,1989805,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10370.8504983389,10326.4722689076,10388.88,10404.02,10401.58,10439.64,10444.18,10435.42,10432.44,10447.6,10454.28,10457.08,10452.6,10462.96,10461.4,10490.98,10472.86,10466.58,10465.18,10458.42,10454.74,10458.06,10461.08,10454.38,10448.18,10447.28,10443.28,10442.28,10440.56,10428.72,10417.26,10418.72,10416.2,10393.71,10387.52,10372.24,10353.76,10353.96,10340.16,10336.74,10331.04,10323.56,10329.3,10309.46,10309.86,10332.08,10281.9926213592,10105.8932038835,9917.22006472492,9728.54692556634,9539.87378640777,9351.20064724919,9196.41275080906,9382.56,9585.76,9747.32,9842.24,9930.16,10120.14,10154.6,10184.72,10191.08,10191.52,10192.56,10181.06,10172.54,10187.18,10183.9,10204.36,10222.16,10242.44,10239.26,10214.66,10200.94,10198.1,10221.32,10240.14,10245.66,10268.12,10284.78,10293.26,10307.14,10322.42,10330.58,10311.68,10326.92,10346.88,10349.74,10342.16,10350.4,10336.32,10323.26,10315.04,10314.16,10308.54,10290.8,10290.06,10262.16,10287.48,10303.56,10308.712,10320.028,"positive",147,10287.183591837,259.829369952021,"norisk","normals","trained"
"421","P032",2008357,"RESPONSE LOSE INV 2_31",2,"2_31",1160,2007014,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10217.219269103,10174.9525423729,10048.98,10058.42,10067.56,10099.42,10156.66,10178.68,10190.42,10212.74,10212.16,10209.94,10206.02,10207.64,10247.5,10273.86,10265.18,10268.04,10261.98,10236.94,10252.84,10258.84,10254.92,10233.58,10184.88,10232.34,10232.68,10225.5,10237.24,10271.32,10266.26,10255.2,10234.46,10221.6,10203.38,10193.62,10185.88,10192.26,10168.54,10088.94,10137.76,10120.1,10106.86,10095.24,10097.02,10104.68,10077.28,10064.5,10065.24,10057.62,10056,10067.64,10105.46,10112.01,10109.58,10106.34,10113.6,10126.48,10135.22,10134.5,10141.26,10176.9,10244.08,10253.44,10240.82,10235.38,10246.28,10252.7,10256.1,10251.12,10246.26,10221.38,10179.96,10137.96,10096.12,10072.52,10063.94,10044.2,10032.5,10011.48,10006.38,10049.64,10090.6,10108.46,10128.4,10147.38,10150.16,10170.08,10170.86,10171.78,10180.24,10213.48,10212.2,10194.76,10180.24,10177.66,10167.8,10143.84,10129.7,10133.9,10137.54,10140.26,"positive",151,10287.183591837,259.829369952021,"norisk","normals","trained"
"422","P032",2033425,"RESPONSE REW VAL2_37",2,"2_37",1339,2031904,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,10296.7996099795,312.949023193095,10077.2890365449,10074.835016835,10079.78,10090.02,10087.28,10087.1,10092.84,10087.94,10069.1,10049.36,10070.6,10102.22,10112.5,10126.24,10161.12,10182.76,10212.88,10249.86,10278.24,10280.56,10312.24,10343.72,10348.22,10362.18,10349.04,10327.24,10324.38,10345.86,10322.72,10325.24,10216.08,10202.38,10187.94,10188.18,10180.94,10169.88,10172.5,10187.54,10167.5,10158.88,10155.32,10149.24,10136.06,10129.14,10107.44,10082.5925125628,9987.17964824121,9884.54145728643,9781.90326633166,9679.26507537688,9576.62688442211,9473.98869346734,9371.35050251256,9276.161959799,9378.55170731707,9590,9803.98829268293,9947.02,9994.78,10000.06,10013.56,10023.16,10045.08,10060.16,10083.16,10098.16,10106.58,10102.48,10075.26,10078.02,10105.78,10090.62,10102.68,10100.6,10088.86,10091.08,10100.48,10119.42,10139.9,10137.06,10150.9,10204.54,10206.08,10210.78,10169.88,10182.58,10184.7,10194.96,10256.78,10247.54,10246.22,10230.76,10230.34,10238.04,10252.78,10265.48,10271.38,10270.1,10276.76,10306.92,10315.4,10325.42,"negative",157,10287.183591837,259.829369952021,"norisk","normals","trained"
