"","fname","time","text","block","info","RT","fix_cross_time","risk","rew","prev_rew","next_risk","prev_risk","learning","critical","trained","last_trial","trial_type","blink","blink_time","blink_duration","meg","Zmean","Zsd","BL_fix_m300","inter_trial","V_m1999_m1950","V_m1949_m1900","V_m1899_m1850","V_m1849_m1800","V_m1799_m1750","V_m1749_m1700","V_m1699_m1650","V_m1649_m1600","V_m1599_m1550","V_m1549_m1500","V_m1499_m1450","V_m1449_m1400","V_m1399_m1350","V_m1349_m1300","V_m1299_m1250","V_m1249_m1200","V_m1199_m1150","V_m1149_m1100","V_m1099_m1050","V_m1049_m1000","V_m999_m950","V_m949_m900","V_m899_m850","V_m849_m800","V_m799_m750","V_m749_m700","V_m699_m650","V_m649_m600","V_m599_m550","V_m549_m500","V_m499_m450","V_m449_m400","V_m399_m350","V_m349_m300","V_m299_m250","V_m249_m200","V_m199_m150","V_m149_m100","V_m99_m50","V_m49_0","V_1_50","V_51_100","V_101_150","V_151_200","V_201_250","V_251_300","V_301_350","V_351_400","V_401_450","V_451_500","V_501_550","V_551_600","V_601_650","V_651_700","V_701_750","V_751_800","V_801_850","V_851_900","V_901_950","V_951_1000","V_1001_1050","V_1051_1100","V_1101_1150","V_1151_1200","V_1201_1250","V_1251_1300","V_1301_1350","V_1351_1400","V_1401_1450","V_1451_1500","V_1501_1550","V_1551_1600","V_1601_1650","V_1651_1700","V_1701_1750","V_1751_1800","V_1801_1850","V_1851_1900","V_1901_1950","V_1951_2000","V_2001_2050","V_2051_2100","V_2101_2150","V_2151_2200","V_2201_2250","V_2251_2300","V_2301_2350","V_2351_2400","V_2401_2450","V_2451_2500","V_2501_2550","V_2551_2600","V_2601_2650","V_2651_2700","V_2701_2750","V_2751_2800","V_2801_2850","V_2851_2900","V_2901_2950","V_2951_3000","resp_1001_2200","index","feedback_prev","Zmean_2","Zsd_2","trial_type4","resp_flag","group","train"
"1","P001",2576502,"RESPONSE REW INV1_13",1,"1_13",774,2575545,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-1.14537265302165,-0.885663308373011,0.444613733667069,0.365372694959729,0.0929420038838984,-0.289237525801601,-0.658817730332636,-1.03331087926352,-1.38466564489187,-1.66208852140626,-2.01946560597636,-2.08082377088681,-1.98911628815145,-1.89036976299306,-1.79162323783471,-1.69287671267632,-1.59413018751794,-1.49538366235955,-1.39552044810186,-1.27713555536601,-1.11928740626098,-0.821578823837511,-0.622366852527257,-0.700419275653989,-0.631479571978601,-0.573395890606122,-0.551921569116433,-0.398431677140317,-0.359682809212428,-0.353660490270669,-0.386070075101972,-0.397480784675829,-0.218871483429486,-0.213720815913508,-0.249379283331811,-0.329808937619762,-0.385911593024557,-0.439320053113303,-0.496611324098709,-0.549861302110044,-0.538292110458772,-0.496135877866466,-0.454772055661236,-0.363882584263915,-0.267525481195792,-0.134321295128754,-0.167651314956886,-0.189644703967239,-0.0321950830829562,0.12525453780133,0.282704158685652,0.440153779569935,0.597603400454218,0.798746065476306,0.706663848672243,0.746403229583972,0.857221822216188,0.930202818865648,0.870138111525485,0.815937241049664,0.793036580863244,0.778297747663677,0.767283243283358,0.773860249496067,0.815699517933544,0.815699517933544,0.843988568752062,0.849059995229334,0.915701708782206,0.825366924655838,0.428765525925601,-0.0870143950204703,-0.527673811271987,-0.835287523533881,-1.06595818721094,-1.32634424040326,-1.46699708410879,-1.3800582687784,-1.34568461927196,-1.31321964521962,-1.28075467116729,-1.24828969711495,-1.21582472306261,-1.12648111447058,-1.07879523548154,-0.903276334744778,-0.828710517321169,-0.559449467793628,-0.247081293209299,-0.147396066515462,-0.0145088446032537,0.135732164785859,0.233040160318474,0.374802378565903,0.439700789267215,0.452617078576512,0.447466411060534,0.305228746580861,0.188585937603655,0.0816897763874556,-0.0425601723056553,-0.292803372543433,-0.381926429119563,13,"prev_rew",4890.72195215003,252.39447041912,"risk",TRUE,"normals","not_trained"
"2","P001",2756959,"RESPONSE LOSE VAL2_6",2,"2_6",1242,2755548,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-3.1291236965457,-2.58954697256275,-2.90236925925354,-3.03600202525758,-3.1608933022017,-3.28576731261596,-3.41064132303027,-3.53551533344457,-3.62142865260958,-3.56894487685968,-3.28890704606795,-2.96806008034193,-2.65997092184779,-2.39649446814589,-2.25346439327914,-1.97350580352611,-1.75186861826168,-1.59013765826,-1.50550822892056,-1.40257411963972,-1.28521814131415,-1.24520141676695,-1.26453623021154,-1.31366567421009,-1.4390249974451,-1.69204163403764,-1.87017548905174,-2.12089413552176,-2.24038962189243,-2.28587397811044,-2.22676016323476,-2.17303473899119,-2.07612294865211,-1.91209399852792,-1.75345343903582,-1.66383182425782,-1.57785529726036,-1.49996135621104,-1.39338215914967,-1.24876726350878,-1.19670590107805,-1.13188673141545,-1.11500839017079,-1.06302626877877,-0.98782652304551,-0.965639032207453,-0.864844430971719,-0.720704981563068,-0.693208341131619,-0.664760808235686,-0.528783185813889,-0.515629173388472,-0.414755331114028,-0.319269879471682,-0.301282163685116,-0.386228557179387,-0.288365874375823,-0.138521070180241,-0.0194217890031115,0.0670301842265985,0.146191981895229,0.18549553709407,0.178126120494289,0.218380568157617,0.253325866227552,0.290648395458709,0.268540145659362,0.28613165625239,0.306338121122763,0.225512261641278,-0.152771676334874,-0.717363225070502,-1.35362957139817,-1.76494338964839,-1.97279263417774,-2.17121219510092,-2.40980696264872,-2.57343970757938,-2.54144955821354,-2.47178661873862,-2.40209580293738,-2.33240498713614,-2.26271417133491,-2.19302335553367,-2.03750597704598,-1.79608511786037,-1.46572922748947,-1.15415346329221,-0.819756279947242,-0.643048763629873,-0.554774246509898,-0.514916004040104,-0.483615793750707,-0.445580095171182,-0.375847981108725,-0.371806688134649,-0.479257536621802,-0.768962774135835,-0.950583234853058,-1.26929069253398,-1.5361745109003,-1.77896905349959,-1.21358424232272,6,"prev_lose",4890.72195215003,252.39447041912,"risk",TRUE,"normals","trained"
"3","P001",2792724,"RESPONSE LOSE VAL2_16",2,"2_16",2288,2790268,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.490798296272491,-0.157861808188464,0.503172861271796,0.387639426836495,0.164179697681795,-0.110945188710087,-0.318081263891075,-0.52521733907206,-0.687661468422106,-0.758502957026468,-0.824114537076144,-0.845826581681957,-0.823956054998729,-0.862784163965326,-1.04995149739206,-1.0006635713161,-0.836634621191903,-0.35484910585128,-0.180360338617718,-0.0931951960396443,-0.0445411982733388,-0.0965233196653532,-0.242643795041688,-0.209996487094261,-0.14660365612839,-0.0627666371760248,0.0164744015313149,0.0963493685483127,0.139139529450277,0.209981018054639,0.306813567355006,0.382568000359223,0.474804569414569,0.480644356469497,0.428509919617855,0.376093668332865,0.323677417047839,0.271261165762853,0.410150048447163,0.722512056413711,0.635980842145295,0.553253197734832,0.767837930554311,0.817918267017347,0.761023201225479,0.787489708153728,0.919505278640158,0.941375805323382,0.922838446788226,0.942819379471522,1.02058909915775,1.09835881884399,1.17612853853026,1.25389825821649,1.33166797790276,1.40943769758899,1.5314310632806,1.54249832495726,1.54883760805385,1.62253177405167,1.69892013536555,1.75629064738966,1.78545134963396,1.80209196776251,1.83156963416164,1.82729061807144,1.8398107021872,1.87166559974755,1.84282186165808,1.63584426855451,1.14122170494329,0.535344722986975,0.0960324043934837,-0.298904932523898,-0.6681681729001,-0.95438680471101,-1.20161884547791,-1.49829729439819,-1.58815663229231,-1.75979272213241,-1.83079269281419,-1.62115260081005,-1.3917621201361,-1.16108265189918,-0.93040318366227,-0.701787504255656,-0.595900345599008,-0.427116933152373,-0.203498721920262,-0.0258403131384056,0.172579247784773,0.275117151872071,0.346117122553847,0.397940761868447,0.421871555558063,0.436451906680215,0.417275575313038,0.36957247001122,0.294927411548905,0.151659613566036,-0.0401037001057246,-0.173070163056642,0.0251182781703061,16,"prev_lose",4890.72195215003,252.39447041912,"risk",TRUE,"normals","trained"
"4","P001",2799889,"RESPONSE REW INV2_18",2,"2_18",1023,2798697,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.814839213771747,-0.486268125876479,-0.0901840365687646,-0.476167136112216,-0.840834396243393,-1.11532535432562,-1.33823039620936,-1.43659809279694,-1.37352340868796,-1.30551803964807,-1.23751267060818,-1.16950730156833,-1.10150193252843,-1.03349656348855,-1.03104718750105,-0.838219441966052,-0.610876901914694,-0.395341276630731,-0.217920590964995,0.00239591032098857,0.150365343267138,0.199600441983978,0.325831416644769,0.411490979487402,0.465374885808395,0.530035573393583,0.519575756284213,0.416562405964671,0.36782916715966,0.354437431618119,0.263468719182093,0.183356029048972,0.132087077005325,0.118061413154126,0.0914364241484585,0.114971012644537,0.119883957044391,0.143260063463058,0.261012246982166,0.338193018683113,0.40293294730701,0.479717513814423,0.525281111071143,0.610069022487995,0.723938395110441,0.827347950623521,0.884401498492804,0.900091224156858,0.934640317033259,0.969110168870951,1.04351750421715,1.05326415197815,1.05310566990073,1.04129875513334,1.03083893802397,0.931391434446259,0.952548791781119,0.979807709096444,1.03171058944975,1.10168042662833,1.35334996556284,1.50446262637774,1.53901171925414,1.60018580113621,1.65383198434108,1.71144021948131,1.76072814555727,1.79147366857572,1.79900156725292,1.68552839982401,1.29494932003553,0.779724086360412,0.233277883434597,-0.501445027459858,-0.873085498997282,-1.10573718864203,-1.24971815597327,-1.38062435191779,-1.43094241149695,-1.25431413621829,-1.12427959169955,-1.07578407601066,-0.906921422525316,-0.631479571978601,-0.425769835494347,-0.236542235061219,0.0407221593757604,0.228840385266983,0.349603728256971,0.435659496293142,0.558324624212104,0.651670567809349,0.73027767820703,0.80476425459193,0.874417127615681,0.905875819982494,0.674175022802234,0.481143852511154,0.414502138958282,0.326544585993136,0.18969531214556,-0.0324173193511142,0.152187887157418,18,"prev_rew",4890.72195215003,252.39447041912,"risk",TRUE,"normals","trained"
"5","P001",2805914,"RESPONSE LOSE VAL2_19",2,"2_19",3550,2802196,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.293182729144038,0.144175737688118,-0.38226650524402,-0.315387068575024,-0.220456304203631,-0.0821014506206161,0.0248739516342925,0.0419900159950767,0.0866819618260189,0.150550239024134,0.127887301953834,0.117269002767049,0.103164097877145,0.13042301519247,0.160693091978672,0.19619307731956,0.162277912752821,0.150867203178963,0.125510070792612,0.15657255796589,0.205226555732199,0.272898402788267,0.218063604002787,0.311251065522617,0.336608197908968,0.333280074283259,0.257367159201628,0.14738059747584,0.0824029457358228,0.0551440284204975,0.109908390727114,0.424486892642368,0.545567965401063,0.60298900794262,0.660410050484176,0.717831093025732,0.906509748292155,0.823623621804278,0.779882568437826,0.762924986154453,0.617755403242609,0.580195150895328,0.627581292042317,0.674175022802234,0.652146014041592,0.689706266388873,0.686378142763164,0.906132381534229,0.976857849297003,1.03516729287412,1.0934767364512,1.15178618002832,1.21464435824999,1.38354080131034,1.25691362145601,1.31111449193183,1.3410676045632,1.4543822899147,1.48449388462349,1.51032646324208,1.5288688662996,1.61223043901972,1.6466210498187,1.66246925756017,1.66405407833432,1.66643130949554,1.66611434534071,1.63727060725124,1.60604963800055,1.44772604266328,1.05041147458468,0.529797850277459,0.0878861293862061,-0.0630687899217394,-0.166748653650987,-0.270428517380195,-0.374108381109443,-0.477788244838688,-0.581468108567896,-0.548367571501903,-0.563094555574166,-0.582429369018758,-0.40191828284344,-0.269427266124766,-0.063717529640512,0.187159598906924,0.379873805043176,0.479400549659594,0.564822389386104,0.659436189602668,0.783686138295779,0.851357985351847,0.882103508370292,0.872436101647998,0.882895918757368,0.860074499609653,0.778297747663677,0.633603610984077,0.536454097528877,0.491286705465695,0.496516614020378,0.513474196303748,0.437059421310302,19,"prev_rew",4890.72195215003,252.39447041912,"risk",TRUE,"normals","trained"
"6","P001",2993513,"RESPONSE LOSE VAL3_11",3,"3_11",1393,2991943,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"learning",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,0.706899728973509,0.516451395329474,0.579244258430841,0.529005439890387,0.5507174844962,0.611574602223435,0.60222415965597,0.606186211591337,0.717123665781613,0.906826712446984,0.984482930380175,1.06102977377147,1.12458108681475,0.984324448302761,0.998904799424912,1.09510342041562,1.19558105749653,1.13757661716276,0.817442820785104,0.415215308306649,0.05894759827845,-0.169900521508348,-0.362139281412356,-0.506357971859712,-0.519987430517377,-0.635203900797848,-0.706362353557039,-0.739326625659292,-0.752639120162123,-0.706362353557039,-0.65438657144812,-0.559997815781486,-0.4781481620799,-0.422837917062177,-0.379413827850554,-0.392726322353386,-0.406038816856221,-0.392409358198557,-0.458496384480479,-0.534726263716939,-0.606677126863203,-0.644554343365313,-0.631875777172139,-0.602239628695593,-0.550415989380993,-0.550574471458407,-0.58322177940583,-0.387217587042186,-0.308404534693621,-0.223654760675081,-0.138904986656537,0.041639151930651,0.12471766040554,0.222184138015569,0.319650615625595,0.465612608924515,0.554996500586395,0.589704075540211,0.618072367397438,0.609355853139632,0.808250860295053,0.909045461530788,0.932659291065575,0.970536507567685,0.933610183530062,0.889869130163611,0.850407092887356,0.817918267017347,0.822672729339787,0.719183932788002,0.435342532138313,0.0283605573374159,-0.366576779579966,-0.664150623630751,-0.747390045002397,-0.823913430757709,-0.900436816512981,-0.976960202268253,-1.03508936856911,-0.835208282495172,-0.898442631383629,-0.70509449693772,-0.434407108713449,-0.271962979363402,-0.212690682410312,-0.0446996803507533,0.106175257348025,0.264181888530457,0.399208618487763,0.45325100688617,0.476389390188714,0.516326873697213,0.57036926209562,0.676869218118285,0.691132605085604,0.710467418530195,0.705395992052926,0.71981786109766,0.704445099588439,0.707773223214144,0.702543314659461,0.722195092258882,-0.063185954339187,11,"prev_rew",4890.72195215003,252.39447041912,"risk",TRUE,"normals","not_trained"
"7","P001",3083679,"RESPONSE REW INV3_33",3,"3_33",1630,3081872,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,0.189805881036761,-0.102266970273435,0.180344869578092,0.211724320906199,0.247699752479331,0.279237685884852,0.327257755341499,0.343105963082967,0.363074704837217,0.403487634577963,0.426626017880503,0.427735392422408,0.435659496293142,0.383043446591466,0.247541270401916,-0.0516728917569965,-0.0114184440936685,-0.0488202143635348,-0.0505635172150947,-0.101911710297451,-0.166096951650395,-0.247873703596371,-0.37006338528309,-0.311583498717072,-0.267842445350621,-0.234719691170954,-0.217445144732752,-0.236462994022514,-0.25294513007364,-0.244862544125491,-0.195099171817284,-0.031704150002747,0.0906483047923589,0.232967498860599,0.375286692928842,0.517605886997086,0.659925081065326,0.824926378808873,0.896525377415029,0.8670477110159,0.861342356228969,0.919029832407914,1.00587801083116,1.00809675991496,1.08717931654489,1.08638690615781,1.13282215484032,1.1909850772515,1.23583550515986,1.25120826666908,1.24375960903059,1.21602524548302,1.24898951758528,1.27830870190699,1.30065467482246,1.34693144142755,1.49527066588769,1.62364114859358,1.66373711417949,1.73061655084849,1.76183752009918,1.80589553762046,1.85201382214813,1.92428164944922,1.93315664578445,1.95122360260972,1.96453609711255,2.03109856962672,2.10146461199884,1.9910026040408,1.46785326649495,0.868236326596507,0.414581379996988,0.119329269773442,-0.134875982399703,-0.229014336384023,-0.487815568802194,-0.592609347497739,-0.633744827767726,-0.649712795265461,-0.665680762763154,-0.681648730260846,-0.697616697758539,-0.713584665256232,-0.729552632753964,-0.652849702480364,-0.343121432122593,-0.171802306437326,-0.0675210994984644,0.0389788565242005,0.120914090547587,0.179552459191019,0.285735451058855,0.396038976939473,0.404597009119865,0.446436277557338,0.520605889787409,0.560226409141079,0.597469697333531,0.639150483693589,0.529322404045216,0.624728614648852,0.489586324843433,33,"prev_rew",4890.72195215003,252.39447041912,"risk",TRUE,"normals","trained"
"8","P001",3473642,"RESPONSE LOSE VAL5_9",5,"5_9",1426,3472033,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,0.266564061418485,0.572636834417069,-0.483756155863636,-0.3201355810584,-0.156515006253123,0.00710556855211702,0.170726143357393,0.357818562901117,0.670529935021696,0.742401557129255,0.819027641559249,0.910709523343642,1.00159899474096,1.09645051807365,1.1229962660406,1.14874960362049,1.19819601177387,1.20255426890277,1.1833779375356,1.09748065157684,1.01522845339862,0.814510902352933,0.592952958127211,0.37282135259822,0.270600412665755,0.380983179585077,0.330110432734965,0.313628296683839,0.260933005943457,0.233040160318474,0.125747793908736,0.0240023002085107,0.0163951604926058,0.0915949062258731,0.177412951145921,0.297621606864956,0.401506608610279,0.570290021056911,0.675918325653794,0.788282118540804,0.936066655729989,1.05302642886202,1.17616700301323,1.30390355740946,1.39162338725849,1.43774167178616,1.4759358524431,1.38568030935544,1.37870709794919,1.46832871272719,1.47466799582378,1.40834324642574,1.46761554337883,1.53631752393809,1.56524050306627,1.66072595470861,1.72926945319046,1.81310647214283,1.84361427204515,1.9703999339769,2.03973584284582,2.068658821974,2.08720122503152,2.10986416210181,2.12785187788838,2.14473021913304,2.16034070375839,2.19568220702186,2.20947014775694,2.08720122503152,1.71682861011341,1.12228309669224,0.699452914149876,0.421079145170991,0.218459809196322,-0.0962855965492296,-0.302866984459265,-0.447085674906622,-0.562539868303217,-0.565810362082576,-0.52747210680982,-0.397976469961254,-0.268480833112691,-0.138985196264089,0.0204282206314817,0.214497757260955,0.444613733667069,0.61022750456541,0.764192842773773,0.925765320698038,0.955876915406824,1.07917597163545,1.16546946278774,1.23020939141164,1.34407876403408,1.35588567880148,1.32941917187323,1.23781653112754,1.27585222970706,1.25754754976567,1.26071719131396,1.24471050149508,0.759494509520415,9,"prev_rew",4890.72195215003,252.39447041912,"risk",TRUE,"normals","trained"
"9","P001",3521916,"RESPONSE LOSE VAL5_22",5,"5_22",1787,3519946,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,0.478854610257666,0.759060542385975,0.926636972123819,1.0376536673528,1.17561231574228,1.22529644701178,1.26277745832035,1.33837340924716,1.33013234122159,1.297801997429,1.24415581422413,1.04082330890109,0.91261130827262,0.80024751538561,0.587802290611233,0.397306833558789,0.216478783228638,0.125193106637783,0.193815846158342,0.260536800749919,0.320284543935256,0.376070235185223,0.408321337939108,0.472189615137223,0.587485326456404,0.680989752131066,0.779882568437826,0.8670477110159,0.99835011215396,1.09906547235099,1.14748174700117,1.18179311676145,1.17093709445855,1.12822617459529,1.06625968232615,1.05405656236522,1.01942822845011,0.984482930380175,0.938206163775091,0.863085659080533,0.799930551230781,0.788836805811753,0.830438351133106,0.887967345234637,0.964593429664635,1.01087019626972,1.04478536083646,1.12347171227285,1.16190361604591,1.15913017969115,1.16840138121991,1.1748199053552,1.19827525281258,1.24994041004976,1.29494932003553,1.34835778012428,1.39986445528405,1.46983429246263,1.56991572435,1.6606467136699,1.68750942579169,1.80494464515597,1.80280513711087,1.90415442561756,1.96295127633841,1.98482180302163,2.03680392441365,2.15843891882941,2.1917993961252,2.07349252533515,1.69194692395931,1.20532770525753,0.89379781745111,0.629490027939621,0.363267941756155,0.0970458555727245,-0.169176230610706,-0.437500289610374,-0.645029789597557,-0.642442610529667,-0.502385299991327,-0.320621061719314,-0.138856823447336,0.0429074148246381,0.224671653096652,0.51621087135187,0.783686138295779,0.910075595033984,1.03995165747531,1.14985897816239,1.21586676340561,1.29867364885478,1.33155867991832,1.37220933277519,1.39312896699393,1.37609214367185,1.31349172309305,1.01253425808257,0.933927147684891,1.02743157335955,1.08939806562869,0.818155990133471,0.7884967296873,22,"prev_lose",4890.72195215003,252.39447041912,"risk",TRUE,"normals","trained"
"10","P004",4276366,"RESPONSE LOSE VAL1_9",1,"1_9",1657,4274537,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,3506.59445294222,258.180645143606,1.21859066861148,0.808227127695783,1.27751464162756,1.33067719961258,1.30826743520649,1.21513594676557,1.15741382632562,1.08552795868529,1.06787178066836,0.942241283240247,0.817386881549139,0.818259989253274,0.689234072975748,0.380444981613825,-0.189597337218302,-0.52729599478376,-0.767012565552002,-0.927567371145462,-1.06018273020665,-1.02739268531807,-0.982379132571629,-0.902053223791336,-0.885658201347049,-0.925530119835816,-0.946096656866521,-0.883329914136026,-0.875180908897446,-0.811735082397068,-0.736259771973073,-0.670388646294548,-0.630613739772906,-0.495379057599321,-0.309310104651733,-0.36771130886156,-0.313578631205276,-0.22587981292341,-0.262162288628519,-0.21171606572302,-0.205604311794086,-0.233640770293487,-0.284378029100363,-0.294079225812958,-0.257893762074976,-0.281273646152333,-0.339965886263537,-0.380807924423565,-0.420582830945207,-0.352868477891288,-0.333272060531845,-0.308048949079097,-0.325220067260391,-0.361405530998374,-0.299996955807641,-0.215790568342311,-0.0932644538622255,0.101632588093823,0.30235034807743,0.277321260558933,0.303126443814437,0.396257932255358,0.453592004826797,0.508791814121468,0.556812737848817,0.656735063988553,0.780134286172772,0.832714772355042,0.902951436554235,0.965621167317602,0.940107019963476,0.671383871024573,-0.0355423334222802,-0.723454192312447,-1.13808333980879,-1.40564234514218,-1.51351965258625,-1.60994954790945,-1.59297245366241,-1.54582463763919,-1.45628259198193,-1.25081124560915,-1.09015942804857,-0.928537490816723,-0.733640448860672,-0.412890859862853,-0.334538605658206,-0.333640346703363,-0.332742087748468,-0.331843828793625,-0.33094556983873,-0.11151276418218,0.134519644949523,0.20562941685285,0.246083407144375,0.346199757218363,0.493075875447064,0.5653497909559,0.65489183661316,0.712710969020231,0.852505213648737,0.890339880827859,0.939330924226469,0.937293672916824,-0.408292881866641,9,"prev_lose",3471.10741216888,206.160132533263,"risk",TRUE,"normals","trained"
