"","fname","trial_type4","feedback_prev","group","Avg_block_V_m499_m450","Avg_block_V_m449_m400","Avg_block_V_m399_m350","Avg_block_V_m349_m300","Avg_block_V_m299_m250","Avg_block_V_m249_m200","Avg_block_V_m199_m150","Avg_block_V_m149_m100","Avg_block_V_m99_m50","Avg_block_V_m49_0","Avg_block_V_1_50","Avg_block_V_51_100","Avg_block_V_101_150","Avg_block_V_151_200","Avg_block_V_201_250","Avg_block_V_251_300","Avg_block_V_301_350","Avg_block_V_351_400","Avg_block_V_401_450","Avg_block_V_451_500","Avg_block_V_501_550","Avg_block_V_551_600","Avg_block_V_601_650","Avg_block_V_651_700","Avg_block_V_701_750","Avg_block_V_751_800","Avg_block_V_801_850","Avg_block_V_851_900","Avg_block_V_901_950","Avg_block_V_951_1000","Avg_block_V_1001_1050","Avg_block_V_1051_1100","Avg_block_V_1101_1150","Avg_block_V_1151_1200","Avg_block_V_1201_1250","Avg_block_V_1251_1300","Avg_block_V_1301_1350","Avg_block_V_1351_1400","Avg_block_V_1401_1450","Avg_block_V_1451_1500","Avg_block_V_1501_1550","Avg_block_V_1551_1600","Avg_block_V_1601_1650","Avg_block_V_1651_1700","Avg_block_V_1701_1750","Avg_block_V_1751_1800","Avg_block_V_1801_1850","Avg_block_V_1851_1900","Avg_block_V_1901_1950","Avg_block_V_1951_2000","Avg_block_V_2001_2050","Avg_block_V_2051_2100","Avg_block_V_2101_2150","Avg_block_V_2151_2200"
"71","P047","prerisk","negative","normals",0.00923994355251573,-0.035959814847262,-0.0604936690398066,-0.0713902367127117,-0.0556753084866764,-0.0428779196781329,-0.0341474039970021,-0.012420576365226,0.0119585598279061,0.0257063592042687,0.0465711865536038,0.0579761133674355,0.0395425688660101,0.0332875411754786,0.0316077457532864,0.0574068191375078,0.0781812639720266,0.119927920648649,0.171620734430369,0.222009496502744,0.272663489431266,0.328865227767279,0.473709906548209,0.792135123150824,0.625105991499419,0.686109088410611,0.729584846245508,0.805661896813741,0.865692480585769,0.909234546134699,0.936685939744736,0.954080663392963,0.970635489330095,0.977332568447519,0.998617344652402,1.00836457861539,0.902471159303241,0.573010230840115,0.203720468813957,-0.0743298787015482,-0.272037379379306,-0.356955458485393,-0.399370292895747,-0.399502908323815,-0.359055202763133,-0.300196055272371,-0.228605826687099,-0.146163235571611,-0.0676106970127793,0.0153402532436352,0.114757619151802,0.218573396757552,0.309635990697447,0.405340124619716
"72","P047","prerisk","positive","normals",0.294763723003926,0.229539034965909,0.176492863738785,0.135710856786516,0.106786879360643,0.0734119966302447,0.0411422424670782,0.0180671579832793,0.00773420587966261,0.00139353072517034,-0.0160067185658931,-0.0401372008313982,-0.0541143143854617,-0.0580375207991341,-0.0564654754122472,-0.0393718992985903,-0.011157966977164,0.0322984511078062,0.0712238420671258,0.116719222358639,0.164466302105886,0.224883680876445,0.288124663136281,0.348702285549089,0.418745334140237,0.477198346882541,0.52163556657093,0.578013700428257,0.624072696289057,0.653107186571653,0.686526274444741,0.733033557815064,0.768755733622262,0.794611005830198,0.829528332289432,0.842118193740601,0.723948690552626,0.455883179642059,0.172655304789073,-0.0524289933204332,-0.207682980087984,-0.303204767796659,-0.359395029797557,-0.380223940468457,-0.39096579014195,-0.377144248550285,-0.315274278744332,-0.230650314536477,-0.13386164762482,-0.0220459950202336,0.094894691314895,0.212785788217843,0.302078016426149,0.215937665124704
"73","P047","risk","negative","normals",-0.579940933257632,-0.554449300973486,-0.52256265804696,-0.505425797731086,-0.478681686404078,-0.45842099600483,-0.451952310124633,-0.450257779654878,-0.448857950136385,-0.440370562740045,-0.428508849451757,-0.399893387084237,-0.37429860946715,-0.337122084465474,-0.312558760177803,-0.282911844480866,-0.243436652059349,-0.205258143823383,-0.151858331454746,-0.0997109981289706,-0.0451176469077226,0.0065876349911597,0.0497318542558866,0.0870557297331934,0.114919704674996,0.148117766834638,0.199336792163938,0.236365966689983,0.273321465978212,0.297987935598825,0.318381241426141,0.333528870320997,0.349501661879386,0.373755550168233,0.392749026477055,0.385661468599209,0.260177803551936,-0.0270819486905006,-0.324553088894158,-0.562509371990496,-0.72486012604062,-0.826016227561232,-0.884367015911068,-0.912805657707832,-0.926936568320835,-0.923606447571576,-0.903846748789473,-0.871017062818909,-0.813918753511936,-0.751884203271327,-0.672079185669633,-0.58632120885245,-0.516653903974161,-0.445660444815194
"74","P047","risk","positive","normals",0.0378001494916747,0.0191382117530215,0.0193371348951232,0.0213668876969389,0.0224572812166076,0.020265442891598,0.0189798099917182,0.0339321995063636,0.0440183395632988,0.050877504203917,0.0606247381669009,0.073657887736454,0.0800418470931626,0.084746011027679,0.103224313236077,0.136403045878465,0.175089708601917,0.222731596481839,0.27503344315359,0.33430865108457,0.389277909741428,0.402541079543043,0.399062994357839,0.43626162193086,0.468756085569364,0.502753524059303,0.53559794507743,0.567495639289629,0.596571571893496,0.629320215102463,0.655931711001403,0.676951256350151,0.694979587043591,0.714650875540316,0.735095754034104,0.732926018280438,0.60346020662924,0.302198475439978,-0.0171173727759611,-0.259932537806228,-0.422813753568623,-0.515327749693483,-0.551756471031332,-0.554088292308191,-0.529156591831443,-0.482417020961322,-0.416806821032847,-0.340648730830877,-0.253166369279074,-0.14592119444454,-0.0358275157555406,0.0725981648752945,0.182508939625692,0.338459094549741
"75","P048","prerisk","positive","normals",-0.574053775643614,-0.539727305791599,-0.513600028381955,-0.478967618513435,-0.434178000096902,-0.318410297850892,-0.246514393971895,-0.236663125440392,-0.208455455918504,-0.158526045224666,-0.100152690075248,-0.0549347556356077,-0.0570763357511517,-0.0597686078964081,-0.05591376368843,-0.0666828522694527,-1.02935104786041,-3.6305288881147,-6.24296000028047,-7.00067212330176,-4.96144028231412,-2.79311715833367,-1.08317561726609,-0.367299512488611,0.123061145967795,0.585642450925426,0.772388237000913,0.788970185895559,0.4547001238607,0.320453644617706,0.338993609617993,0.381396895905774,0.382008775938787,0.354045858430103,0.327796205013857,0.292919043132132,0.247823484699094,0.138235770786511,-0.0971544779134871,-0.427569695740365,-0.740791084639585,-0.910526605797317,-0.996434562432305,-1.0537065335223,-1.03675745660784,-0.993354437298376,-1.83914979206058,-3.36021447090071,-4.68619354594078,-3.83720580790543,-1.98849134918748,-0.446150452742842,0.203706934318876,0.399630920889554
"76","P048","risk","negative","normals",-1.11305889672453,-1.01466858741608,-0.954949096194043,-0.863228279245432,-0.807975512264383,-0.748439585052244,-0.714419055216736,-0.650599967773506,-0.585373556254349,-0.528468713184164,-0.50093411169859,-0.442805508562381,-0.376661276993704,-0.330770274517749,-0.309170909352401,-0.288672928246475,-0.271846227338624,-0.29502357374536,-0.367923343303518,-0.440823112861676,-0.513722882419834,-0.586622651977992,-0.65952242153615,-0.732422191094308,-0.772819658148872,-0.23476629733805,0.337769849551966,0.603815287905903,0.70495905736291,0.704836681356308,0.443808659273072,0.167911952387631,0.143926255093532,0.125019162073437,0.0932625883600758,0.0156762001740619,-0.0988065540026213,-0.309905165392015,-0.649192643697577,-1.02451985594759,-1.34722538535851,-1.59766788287062,-1.70083085643657,-1.73913454650316,-1.70792866481952,-1.62342803226046,-1.49676886542682,-0.995619413778145,-2.54169610241391,-2.61075370591669,-1.42815046733756,-0.774505674458585,-0.415515659090015,-0.244005685836544
"77","P048","risk","positive","normals",0.828742388041387,0.86025420974154,0.892745039494519,0.875918338586669,0.878732986738525,0.887360495204006,0.875490022563559,0.871329238339073,0.871512802348976,0.859275201688721,0.87848823472532,0.85633817753026,0.845813840962442,0.828375260021579,0.806714706852926,0.812181854947896,0.903484924710316,1.00569670295224,1.10790848119414,1.21007937472472,1.47868135910751,1.54837449486766,0.9303144735215,0.882220702926699,0.863680737926414,0.901678487976503,0.933190309676659,0.941940194148743,0.996825833109984,1.00496383754905,1.01359134601453,1.02368736655924,1.00043592530476,0.979876756195531,0.951730274676946,0.902229180006215,0.799188582446869,0.719338238138709,0.60075588774084,0.426186514322308,0.24048092430294,0.128751630274816,0.0457806977982889,-0.0277672821698419,-0.0503456553880122,-0.0317445023844252,-0.0205470977802926,0.0210607444645746,0.0924671443171586,0.16014107596837,0.25333040499621,0.351904278314559,0.469568808662909,0.597635299572476
"78","P053","norisk","negative","normals",-1.47264424566288,-1.73875039181333,-2.0048565379638,-2.27096268411425,-2.03036118109918,-1.6315631795067,-1.51481125390049,-1.42872849084158,-1.32542917517089,-1.19076367053138,-1.07875152459157,-0.975382506278729,-0.920526526904348,-0.865670547529969,-0.886589939852495,-0.939772150586083,-0.992954361319673,-1.04613657205326,-1.09931878278685,-1.15250099352044,-0.906826789419372,-0.382073616272729,-0.26364882725485,-0.149406196766148,-0.0433187754093425,0.0695995048784536,0.191160912793217,0.279543863043171,0.342973267402364,0.398944489051191,0.442857153607556,0.512211282549752,0.548038440616374,0.598851666745882,0.653707646120261,0.722364748640928,0.798758844440573,0.865046057128038,0.841138050869573,0.582262437913477,0.298363576424469,0.0677872361824767,-0.0992328534506259,-0.348047423770936,-0.604984340415844,-0.861921257060753,-1.1188581737057,-1.3757950903506,-1.63273200699555,-1.19870977173681,-0.468226081973788,-0.0948290279603794,0.148572598437757,0.350152639544119
"79","P053","norisk","positive","normals",0.520575599608108,0.214511297914458,-0.18927610807764,-0.493109925222396,-0.736720659546993,-0.966181757514537,-1.16392815330249,-1.34166989079254,-1.55356592293753,-1.74824540247075,-1.90814326356964,-2.02782270014628,-2.11153557337198,-2.0919128437837,-2.05777160205799,-2.04537131927799,-2.03297103649796,-2.02057075371793,-2.00804594599296,-1.73730208765274,-1.48393298342673,-1.40154446040193,-1.23669771171018,-1.04480633786308,-0.85744563575592,-0.691901860642639,-0.548593228376152,-0.41316099467295,-0.342761326098459,-0.266367230298816,-0.177147848343025,-0.113579038699526,-0.0373940508263399,0.0547528420998739,0.148781706364218,0.242949975912867,0.348619181416754,0.303730679870249,-0.0455492599582368,-0.50544729288347,-0.874522783083395,-1.11060563205547,-1.28144508387874,-1.5024985161483,-1.72355194841783,-1.9446053806874,-2.16565881295696,-2.3265921154255,-1.7788448623759,-1.36739016574698,-1.1372320413579,-0.923941956369844,-0.683049625089213,-0.43929948548031
"80","P053","postrisk","negative","normals",-1.36955094765372,-1.33759228622659,-1.28855647747198,-1.24105412684474,-1.17957639646583,-1.12308240500085,-1.07756657967497,-1.06836583091078,-1.09272690434324,-1.13559402926731,-1.1942836539601,-1.2471879593542,-1.27238546449249,-1.24362470597359,-1.30072412414218,-1.36648636264805,-1.4327792453271,-1.49907212800616,-1.56535786543529,-1.37572189455706,-1.1713866075816,-0.831411698911789,-0.441320862102746,-0.247233855027827,-0.110163609234031,0.0869206114534644,0.164534503490786,0.285433736305096,0.378695871505757,0.428149896113282,0.484260523046416,0.487989614401598,0.481054201507379,0.478579757710949,0.510050500643011,0.498793523935308,0.482936172845508,0.429718205561723,0.142717576496909,-0.390263676725703,-0.907615830468377,-1.30431462375402,-1.66814903031756,-2.03766554265203,-2.38992574241685,-2.400957475628,-2.2776785231207,-2.13565268755691,-2.116554163607,-2.05047605884599,-1.91194205756698,-1.698233756726,-1.49372620464922,-1.27458109772031
"81","P053","prerisk","negative","normals",-1.8847928784484,-1.60549439134149,-1.53774342316881,-1.3938771697651,-1.20442538839336,-1.0135098515364,-0.841832243913656,-0.691483644789721,-0.61613508862237,-0.537928724126748,-0.490182414251971,-0.46237106003294,-0.419713043035329,-0.373500191287915,-0.372176595989277,-0.444214150837329,-0.519075291777774,-0.593936432718221,-0.668797573658668,-0.720334247788872,-0.253263133574058,-0.086743521470637,0.010979582827815,0.11588205926802,0.256332883206234,0.402150810590228,0.559678781855918,0.562815400752801,0.567346072492744,0.612373979323557,0.636351688224174,0.690650046461332,0.695459528769885,0.701523658637193,0.736096169145062,0.746133349615087,0.730659363057131,0.641927899596412,0.2154871349046,-0.344085676299366,-0.797849876715139,-1.08523387031179,-1.2675419004504,-1.39925570708279,-1.52458853366697,-1.64992136025116,-1.77525418683535,-1.90058701341953,-2.01831499589803,-1.54129825791861,-1.14803595089161,-0.953983795137769,-0.686813567765472,-0.538556047906126
"82","P053","risk","positive","normals",-1.71687921350192,-1.58186519565164,-1.48198130944644,-1.4408567505762,-1.43541994448827,-1.44984839141393,-1.46885216985625,-1.58201628760647,-1.72183895300316,-1.84387993179114,-1.42050357906753,-1.28374699516342,-1.24938359258202,-1.16253410045943,-1.05177660207837,-0.923732848443385,-0.852078532310142,-0.7627894477122,-0.681307059035389,-0.601636939054555,-0.53019173084777,-0.423058769858671,-0.316344024722487,-0.246083761432304,-0.172408068676625,-0.112672904351537,-0.0265204386504785,0.102777962543263,0.240580086079665,0.430101570093565,0.564836777375237,0.738814572189026,0.866437997769806,1.09715303922902,1.35931242110431,1.49076667573516,1.33385998466715,0.698618710371745,0.0489336787437129,-0.508915100056926,-0.324708341780843,-0.411000212766209,-0.739369359948804,-0.96813343149482,-1.04745503826489,-1.07955367630947,-1.14011298867803,-1.2036737996577,-1.26723461063734,-1.33079542161697,-1.03716361455095,-0.700544988269606,-0.547826499312469,-0.373430488645762
"83","P055","norisk","negative","normals",-1.10105932729239,-1.1893808883537,-1.28090250597521,-1.32877535211569,-1.37140010549745,-1.41598756023613,-1.48425543352024,-1.53699236563221,-1.61622576606258,-1.69349646513603,-1.72524102621314,-1.74047329543965,-1.70484599906951,-1.66435461672787,-1.62441791085667,-1.56741423666444,-1.52329612355459,-1.46821248329847,-1.4037846778866,-1.31320174352275,-1.23729640191498,-1.14462276393181,-1.04985842232931,-0.950656668963338,-0.85427096537034,-0.784381730095735,-0.713852483509092,-0.643536574026462,-0.56720455821067,-0.506019476779789,-0.424524703046887,-0.357963526594882,-0.303050556021979,-0.242633488165545,-0.205043490438483,-0.174109610356622,-0.116167252906737,-0.174450949723043,-0.449783816162006,-0.808915497057211,-1.17235658745348,-1.43941197425674,-1.59015597195221,-1.70057925698925,-1.76385504203946,-1.8043464243811,-1.83472562799252,-1.83156823885313,-1.81522661668575,-1.77004181805583,-1.69861655563233,-1.61102034072466,-1.50541847423831,-1.42388103308461
"84","P055","norisk","positive","normals",-0.889087580745234,-0.959787497015087,-1.00969237907129,-1.05235446644626,-1.09522989092524,-1.14887350572926,-1.19397296951758,-1.22030410158036,-1.23356300259476,-1.22497085073064,-1.2209974471684,-1.20465582500102,-1.17048455436576,-1.12913449018047,-1.06281865139809,-0.981505214203594,-0.890820944715338,-0.798488646098584,-0.719900590407856,-0.623600221656463,-0.505635469992566,-0.398801581730539,-0.306485283396586,-0.200638079240618,-0.0883320942606618,0.0168804320108675,0.123196977795664,0.222510733141238,0.330176636108915,0.410252718100133,0.495715561967674,0.553145910367928,0.605685505658689,0.643019498860935,0.678044117912243,0.724300935489825,0.760690912006814,0.689201648452114,0.373190729705503,-0.0528069863633434,-0.404066650342071,-0.607183155518998,-0.735147283693626,-0.811126625830351,-0.866490035120928,-0.891625430856555,-0.907596300689929,-0.873310350296068,-0.828803848578808,-0.737378232654108,-0.612650694793004,-0.461922697380336,-0.30772263859986,-0.154034588869014
"85","P055","postrisk","negative","normals",-0.850991974081663,-0.885578185384223,-0.897344793356051,-0.864365010446707,-0.874582791043401,-0.893187919884361,-0.884051758405011,-0.876608426846003,-0.841654209039021,-0.820373832913741,-0.791656525342573,-0.783742785469217,-0.768100909002996,-0.736004341704265,-0.691894762078571,-0.634844153723459,-0.589752156733787,-0.543658542040774,-0.46646677769581,-0.391543853452022,-0.312486456132467,-0.245899679227981,-0.198894048415313,-0.151715614548395,-0.105852403927716,-0.050382623513339,0.0114360691164599,0.0881478249773949,0.169806868280387,0.254301161695711,0.350802067324876,0.427043414871463,0.501524731309943,0.581826950631414,0.653457016674763,0.719646986565785,0.769283063870931,0.681778801331595,0.333857513057082,-0.103945853032454,-0.456242447537409,-0.629542215077878,-0.746944371085871,-0.830644075328692,-0.877951248444625,-0.876479181665384,-0.939734905721085,-0.884031149546547,-0.778509531582806,-0.629095937839481,-0.41741972084006,-0.452306527416958,-0.35192715323684,-0.17489682427043
"86","P055","postrisk","positive","normals",-0.184701797570859,-0.374689155549488,-0.568324578006738,-0.727527391876315,-0.833673267977901,-0.920330799627914,-0.967275629365938,-1.01329244270151,-1.07425352017317,-1.097901938153,-1.12203036461685,-1.13463858746401,-1.15559895793327,-1.1428627328237,-1.11355021473234,-1.04071692742236,-0.984683937053385,-0.915754718746838,-0.839849377139072,-0.786568435411867,-0.674822460329944,-0.60061314869908,-0.491971228480545,-0.400129605203019,-0.296095766431161,-0.188413863180683,-0.108828456528695,-0.0323791053056953,0.042982226686838,0.137415895778119,0.224585436477763,0.31031495172532,0.395148451136024,0.460205601004738,0.522862708453307,0.576783661492551,0.596560011034541,0.523342716937335,0.244617790544568,-0.152765233100138,-0.486659134590625,-0.721607287239959,-0.904010511170932,-1.02639284813189,-1.05298259936729,-1.07089433188923,-1.04758933591589,-0.949356525499692,-0.96449158015857,-0.954091396337945,-0.866345845457466,-0.71930324651662,-0.565380525971361,-0.431074152140081
"87","P055","prerisk","negative","normals",0.416236823867693,0.268138206261983,0.146152050187445,0.0627585762288272,0.00522155927656648,-0.0352271556442672,-0.0775319033700119,-0.193885959898612,-0.290143661229203,-0.362336937227145,-0.44253035462557,-0.507747507322294,-0.542116114778761,-0.557028378349258,-0.588772939426367,-0.58282083422441,-0.508323517503128,-0.490723206422069,-0.443746376118443,-0.364960983606503,-0.297183785661626,-0.22908658206073,-0.167133487055402,-0.0964122370751476,0.0248059054249447,0.0948871440931602,0.173032525293061,0.256233995858066,0.346155585199477,0.415020802374819,0.492974180181109,0.59204793128467,0.660465140541585,0.731314392784247,0.807283735523218,0.936566020554995,0.989238951535764,0.93317396060119,0.542511055732889,0.0643586045089241,-0.289389599458446,-0.381159692059917,-0.351795352983428,-0.301118637216047,-0.229833557201055,-0.134292048459772,-0.0541956293155747,-0.46147468946191,-0.407713739250675,-0.317920152171674,-0.19951805944455,-0.00949870090031915,0.167272423484715,0.349099637234853
"88","P055","prerisk","positive","normals",-1.18551948677107,-1.24984519514031,-1.32263505311126,-1.39320087177288,-1.465414045078,-1.52756963546566,-1.5715240235896,-1.60240914090483,-1.63599602025874,-1.65908569820424,-1.68130983704204,-1.69033298065081,-1.67980936607715,-1.63767376419815,-1.58534826792963,-1.50624515551636,-1.44408405683462,-1.38419499831062,-1.30787593510471,-1.22313615163613,-1.12260637479768,-1.01009924340537,-0.921270244803799,-0.83344240675463,-0.751701533433883,-0.673080715259325,-0.600951440392586,-0.506659488091828,-0.424139172423206,-0.333792432710229,-0.254575032562663,-0.17120670190559,-0.0845674562930639,0.0212789859446752,0.113602903460915,0.218498471749339,0.308973213724725,0.272355423657379,-0.0106164349417006,-0.391462023434269,-0.718820247325526,-0.92139262089792,-0.998545332039315,-1.03380213022616,-1.04100533636816,-1.02936968804869,-0.999547088319138,-1.0600005751427,-1.06216158855561,-1.02094761433636,-0.910227598134658,-0.790070211590592,-0.659761622704867,-0.50902752994637
"89","P055","risk","negative","normals",-0.084444025540028,-0.254623033411066,-0.390369432694432,-0.505507467730158,-0.61274136306221,-0.655846124928003,-0.68256659720561,-0.724583339840938,-0.769192128290022,-0.803784739705703,-0.800328678620695,-0.777320271952911,-0.747079737459091,-0.686246662249832,-0.614149387948694,-0.524227798607285,-0.451394511297303,-0.406657720585812,-0.342528587119554,-0.264095200829236,-0.190077892591983,-0.108092443519851,-0.0230989412811374,0.0454782708037881,0.111687441034171,0.193640889540701,0.273322297889495,0.340651487915946,0.416172822736488,0.48900611004647,0.570031542150544,0.638576753669868,0.697489794943012,0.768019041529655,0.822868010971355,0.877780981544259,0.894805282444482,0.810931800001837,0.458157564806214,0.0296059902652334,-0.290995238118065,-0.485595652896334,-0.586659319029796,-0.626793908257193,-0.628047810278248,-0.613621435154365,-0.588283884846056,-0.544868163420527,-0.488771171920352,-0.405409698527337,-0.304159908962846,-0.203006121095161,-0.0758358733931103,0.0614465530391487
"90","P055","risk","positive","normals",-0.488141827463514,-0.641787209773557,-0.766632083041868,-0.843732112432106,-0.902101144090017,-0.953728723261123,-0.963499562624911,-0.955691424618041,-0.945024569417399,-0.931712334126998,-0.911871983453805,-0.887722223279552,-0.859860397495476,-0.816979639588896,-0.750845137344918,-0.653776755019078,-0.591098313860108,-0.510755560488874,-0.413345838796614,-0.310176015296008,-0.202184773244711,-0.0967962438623709,0.0189178013541901,0.123026308112453,0.216297289986864,0.311360303534983,0.384662932473793,0.462274970913662,0.543556407542552,0.609093565895295,0.677361439179401,0.746781332825178,0.823241350903378,0.917451016035445,1.00794861555769,1.10296896168501,1.16406870827428,1.09196076711794,0.72736765636001,0.211689208540187,-0.185843151077328,-0.458743974530545,-0.59912512239859,-0.687681354274318,-0.736727554486869,-0.76007959339649,-0.789714561604076,-0.718928004711558,-0.662197073634886,-0.572782898223447,-0.459560302004154,-0.374609289178425,-0.444446400952262,-0.374134479079055
"91","P058","norisk","positive","normals",0.490161610438724,0.538482117843445,0.476252080132248,0.483485194948566,0.504749120995986,0.532598004787125,0.543961629782359,0.532094987181702,0.537399536475253,0.537468129785082,0.51931376711664,0.509802161486825,0.535821890349153,0.565934353364694,0.6095139695436,0.676666819867551,0.711123525839016,0.799723217703266,0.846160888458439,0.91692631976679,0.946169934191146,0.94338047292471,0.927306773987789,0.912422025754595,0.914182587373575,0.943792032783692,0.976533906009398,0.993110622551741,1.01060191655849,1.08436258906277,1.14746843410673,1.19388324042529,1.25762928969433,1.32626832839794,1.36566375267719,1.43562892870419,1.42584294983505,1.37876507485479,1.14112140738283,0.532014342499267,-0.0808080843041491,-0.641959041390966,-1.13440284514604,-1.16732558471212,-0.941279817076827,-0.770930273433149,-0.661102893496473,-0.498862028164571,-0.187357375192631,0.0447852497100137,0.230695983786976,0.381326892174508,0.487166369242797,0.561178550549787
"92","P058","postrisk","negative","normals",1.3424334850813,1.29798502031121,1.26496877384618,1.29551566115731,1.28829049918851,1.28783321045631,1.26725521750719,1.25737778089162,1.24951241469773,1.32569671748268,1.31792280903524,1.34508575972807,1.37380349211039,1.32084945692134,1.32249569635727,1.31673385833151,1.35679235127246,1.27868743581226,1.31892884424608,1.30905140763051,1.31719114706372,1.25298780906247,1.17387685839143,1.1557682245962,1.12165448517389,1.17771808374193,1.11927658376643,1.14927472459893,1.18951613303275,1.14314705558741,1.13043442883218,1.15677425980705,1.20652727387069,1.23506209076013,1.27987638651598,1.30255790763323,1.331367097762,1.29484106579616,0.742789258845769,0.123937772083985,-0.494913714677799,-1.11376520143953,-1.310104953045,-0.676038978860926,-0.31066528183106,-0.0320849861732422,0.165555203884718,0.353043584087779,0.663268260014016,0.856518478242827,1.064584851395,1.15567676684976,1.27265122454718,1.40242976674628
"93","P058","prerisk","negative","normals",0.876181893727539,0.876822097952624,0.89721717540886,0.883498513442782,0.880297492317365,0.884870379639391,0.887248281046842,0.868133612040772,0.865206964154678,0.839598795151332,0.850390809231316,0.811978555726296,0.779511055739914,0.782254788133127,0.844537513459119,0.937915872574888,0.961237597917222,1.00522877395511,1.08909552744107,1.13903145699759,1.11040518236171,1.12567862601727,1.09705235138139,1.11827054855559,1.10308856264646,1.16153006262196,1.17872411895277,1.18649802740022,1.19582671753715,1.26771250623939,1.27914472454446,1.35569485831518,1.38468696393682,1.44166513996926,1.50687451318135,1.62220273144284,1.65869437227261,1.69489151915884,1.36324012239652,0.870892587391716,0.378545052386957,-0.113802482617844,-0.606150017622645,-1.09116081220795,-0.925078422418456,-0.459832866275544,-0.101592873468035,0.221984633438518,0.467548682631307,0.624215802283915,0.821032872623909,1.01291122465612,1.14204956263013,1.23423897104217
"94","P058","prerisk","positive","normals",0.784449774047702,0.772194436024671,0.776127119121612,0.666926569871633,0.626776619184247,0.709271506473594,0.585437717793133,0.59568098539447,0.565317013576221,0.700217189575985,0.579127133288737,0.503125745996667,0.491419154452283,0.489315626284151,0.518947936130877,0.5621159924508,0.588272907932789,0.564310978365374,0.567420541744353,0.580498999485346,0.565957217801302,0.532575140350516,0.551872724849463,0.568060745969434,0.617630844540195,0.70506445013733,0.669030098039765,0.674609020572638,0.725093696607804,0.805210682489699,0.878011048656352,0.863652182465189,0.846366668387932,0.840147541629974,0.955475759891468,1.04428123168521,1.07574269646075,0.979038359414813,0.467519437421678,-0.53080567270664,-1.52913078283496,-2.166899147823,-1.56290474609463,-1.24115639411689,-1.16780728147159,-1.29786019691001,-1.3953541546156,-1.30581702085033,-1.22396233778607,-1.13021814768454,-1.02257238012405,-0.886300337927679,-0.776459584452615,-0.590891816924805
"95","P058","risk","negative","normals",0.159298999661979,0.261767270041571,0.919807238779666,1.20652727387069,1.36383459774838,1.40279559773204,1.41587405547304,1.4740411822092,1.50486244275966,1.56174916104566,1.543549069504,1.51446550613591,1.54675009062942,1.57610802723682,1.55955417513109,1.54546968217925,1.48968045685053,1.51977005542946,1.51336801317863,1.54272594978603,1.5575421047094,1.55351796386601,1.63674451312688,1.60875844271609,1.56824266104294,1.62769019622927,1.65512752016143,1.68905834409086,1.76643159757954,1.74932899899516,1.80713029474557,1.81545294967166,1.83593948487433,1.87005322429665,1.89209454118881,1.91011171723759,1.98144875946119,2.05618058922219,1.7225582315201,1.20326424749346,0.683970263466789,0.164676279440114,-0.0475847489979475,0.666560738885872,1.11077101334747,1.37124267521006,1.55927980189177,1.71594692154437,1.84627421022211,1.93745758342331,1.96205971721581,1.94852397074261,1.97815628058934,1.99141765382321
"96","P058","risk","positive","normals",1.61689818214929,1.65960894973701,1.72463540745622,1.75006066096669,1.7913995623578,1.7778638158846,1.87279695668986,1.87069342852173,1.92383037920367,1.93745758342331,1.94413399891346,1.90846547780166,1.88386334400917,1.92447058342875,1.97641858340697,1.96160242848361,2.0252570200062,1.97989397777171,1.80914236516726,1.87023613978953,1.91084337920912,1.95291394257175,1.97385776650663,2.04208524535126,2.16774818896053,2.16985171712866,2.20359962556521,2.19463676641404,2.19628300584997,2.24603601991362,2.2886553297549,2.27502812553526,2.3633763085968,2.43306711138447,2.4274881888516,2.46407128742781,2.49507546347115,2.3224571065081,1.82630741548141,1.25950617135974,0.692704927238103,0.125903683116426,-0.440897561005211,-1.00769880512689,-1.00688930047793,-0.468795725426714,-0.0722349368606284,0.231496239068331,0.572450717798579,0.870785886687547,1.03321484436591,1.20725893584222,1.39282670337003,1.48309549910682
"97","P059","norisk","positive","normals",-0.492597354480508,-0.502797193461671,-0.49991632290974,-0.494232443172145,-0.472119815151914,-0.414113097281938,-0.374793107316385,-0.339599769763056,-0.271237490179381,-0.209337703995986,-0.165268170688058,-0.0768955199733981,0.0220662765537679,0.105845106658593,0.182304968334182,0.272234846374212,0.354067142322323,0.406000673623362,0.4682897666381,0.466810400679,0.528788048228665,0.575816313454792,0.591933616272357,0.71184012032573,0.761671394737521,0.780825290839553,0.818432330747201,0.883290848848797,0.919107077332271,0.988481554677435,1.02071616031256,1.06626505957959,1.11508413622989,1.14903169192293,1.20602621203141,1.2144352395884,1.20485829153738,1.02017113074868,0.519678268375259,-0.0958158319766237,-0.670432715037586,-1.10201826826346,-1.43028178845113,-1.63817163638782,-1.78128082758918,-1.81620271828453,-1.73401004653644,-1.55683175047674,-1.37965345441708,-1.20247515835738,-1.02529686229767,-0.84811856623801,-0.670940270178306,-0.490189282998062
