"","fname","time","text","block","info","RT","fix_cross_time","risk","rew","prev_rew","next_risk","prev_risk","learning","critical","trained","last_trial","trial_type","blink","blink_time","blink_duration","meg","Zmean","Zsd","BL_fix_m300","inter_trial","V_m1999_m1950","V_m1949_m1900","V_m1899_m1850","V_m1849_m1800","V_m1799_m1750","V_m1749_m1700","V_m1699_m1650","V_m1649_m1600","V_m1599_m1550","V_m1549_m1500","V_m1499_m1450","V_m1449_m1400","V_m1399_m1350","V_m1349_m1300","V_m1299_m1250","V_m1249_m1200","V_m1199_m1150","V_m1149_m1100","V_m1099_m1050","V_m1049_m1000","V_m999_m950","V_m949_m900","V_m899_m850","V_m849_m800","V_m799_m750","V_m749_m700","V_m699_m650","V_m649_m600","V_m599_m550","V_m549_m500","V_m499_m450","V_m449_m400","V_m399_m350","V_m349_m300","V_m299_m250","V_m249_m200","V_m199_m150","V_m149_m100","V_m99_m50","V_m49_0","V_1_50","V_51_100","V_101_150","V_151_200","V_201_250","V_251_300","V_301_350","V_351_400","V_401_450","V_451_500","V_501_550","V_551_600","V_601_650","V_651_700","V_701_750","V_751_800","V_801_850","V_851_900","V_901_950","V_951_1000","V_1001_1050","V_1051_1100","V_1101_1150","V_1151_1200","V_1201_1250","V_1251_1300","V_1301_1350","V_1351_1400","V_1401_1450","V_1451_1500","V_1501_1550","V_1551_1600","V_1601_1650","V_1651_1700","V_1701_1750","V_1751_1800","V_1801_1850","V_1851_1900","V_1901_1950","V_1951_2000","V_2001_2050","V_2051_2100","V_2101_2150","V_2151_2200","V_2201_2250","V_2251_2300","V_2301_2350","V_2351_2400","V_2401_2450","V_2451_2500","V_2501_2550","V_2551_2600","V_2601_2650","V_2651_2700","V_2701_2750","V_2751_2800","V_2801_2850","V_2851_2900","V_2901_2950","V_2951_3000","feedback_prev","index","Zmean_2","Zsd_2","trial_type4","group","train"
"201","P313",1381903,"RESPONSE REW VAL1_19",1,"1_19",1382,1380351,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3950.45514950166,3927.6735218509,3899.48,3898.84,3900.78,3938.2,3957.74,3959.28,3949.52,3952.28,3948.68,3933.82,3884.08,3870.18,3858.9,3844.52,3833.72,3824.54,3818.36,3839.5,3850.9,3843.34,3841.56,3840.18,3843.52,3846.52,3840.5,3845.96,3844.42,3842.12,3847.86,3806.28,3800.98,3804.1,3806.36,3813.94,3827.56,3838.04,3844.08,3848.8,3873.8,3906.2,3894.3,3886.28,3884.86,3877.44,3868.02,3863.12,3855.36,3846.62,3837.88,3818.9,3823.1,3822.26,3823.6,3819.88,3827.32,3835.14,3841.52,3841.72,3849.88,3848.06,3856.5,3860.6,3869.94,3870.26,3871.94,3876.22,3879.24,3883.38,3876.98,3865.08,3842.22,3817.42,3807.8,3793.68,3793,3791.9,3793.56,3787.82,3784.88,3791.98,3786.44,3804.06015873016,3811.37698412698,3811.77380952381,3812.23904761905,3815.86,3814.5,3820.54,3824.12,3843.82,3847.18,3851.96,3854.74,3848.36,3851.4,3854.12,3853.12,3848.28,3843.12,3837.26,"positive",19,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"202","P313",1386540,"RESPONSE REW VAL1_20",1,"1_20",1488,1384882,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3848.92358803987,3838.86015466015,3849.12,3851.24,3852.92,3854.36,3848.96,3845.2,3838.94,3835.86,3833.06,3832.86,3828.58,3828.38,3806.98,3802.28,3796.28,3799.74,3776.26,3768.46,3763.14,3758.14,3756.9,3760.1,3818.44,3809.4,3803.1,3807.12,3814.74,3817.66,3818.36,3828.54,3834.1,3837.96,3848.5,3857.7,3864.16,3867.48,3864.96,3828.26,3835.14,3837.16,3842.26,3842.6,3844.86,3850.9,3849.16,3845.5,3845.88,3860.36432432432,3859.01351351351,3849.42216216216,3841.9,3831.4,3831.78,3820.98,3821.3,3822.18,3820.72,3823,3831.14,3843.06,3849.98,3860.44,3860.44,3863.32,3867.3,3861.52,3856.1,3854.86,3848.24,3843,3840.74,3826.94,3827.58,3830.6,3826.14,3833.6,3841.6,3849.06,3858.46,3868.92,3869.3,3871.31294117647,3888.23705882353,3887.66,3886.2,3888.1,3890.24,3884.94,3888.22,3897.42,3898.08,3899.86,3900.12,3904.12,3906.32,3908.38,3894.54,3885.06,3883.56,3877.78,"positive",20,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"203","P313",1390565,"RESPONSE LOSE INV 1_21",1,"1_21",881,1389513,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3894.93023255814,3893.88888888889,3866.42,3881.11,3887.02,3887.86,3886.02,3889.66,3890.12,3885.12,3893.64,3898.3,3897.12,3899.14,3904.84,3903.76,3906.58,3904.52,3888.48,3883.74,3880.9,3876.88,3874.9,3861.76,3852.74,3858.1,3837.4,3838.5,3837.58,3838.12,3841.82,3831.18,3830.24,3831.82,3833.14,3831,3834.28,3836.68,3835.1,3845.32,3845.74,3851.92,3854.8,3861.94,3866.9,3865.6,3870.64,3876.56,3878.94,3882.84,3882.16,3883.06,3884.46,3893.9425,3902.7475,3890.36,3876.72,3877.54,3867.42,3853.88,3851.8,3852.36,3855.3,3854.64,3855.6,3855.46,3868.04,3887.62,3887.84,3879.2,3877.2,3864.02,3851.86,3837.32,3822.8,3814.2,3805.54,3800.72,3793.34,3795.78,3806.96,3808.94258064516,3810.62903225806,3801.12838709677,3807.08,3810.64,3811.02,3818.64,3831.38,3834.88,3832.76,3837.88,3842.56,3845,3847.68,3838.76,3834.98,3835.82,3829.1,3834.02,3829.04,3816.4,"positive",21,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"204","P313",1394717,"RESPONSE REW VAL1_22",1,"1_22",1018,1393528,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3832.44850498339,3833.24738219895,3810.66,3811.42,3819.02,3831.62,3835.08,3832.98,3837.88,3842.44,3845.6,3847.2,3838.4,3835.26,3835.56,3828.96,3834.32,3828.16,3816.44,3814.9,3806.82,3799.8,3799.94,3794.38,3788,3784.76,3791.26,3771,3770.76,3764.68,3769.9,3773.34,3769.3,3775.78,3777.1,3783.14,3784.04,3788.72,3788.44,3795.16,3800,3805.06,3816.84,3825.34,3837.12,3842.34,3842.16,3852.4,3855.34,3860.72,3857.44,3861.06,3857.38,3861.58,3862.9,3861.32,3871.1,3862.3,3869.06,3866.24,3865.02,3862.9,3864.28,3869.36,3872.3,3880.36,3883.08,3913.58,3906.56,3898.14,3878.84,3854.32,3832.54,3814.1,3800.08,3795.26,3803.46,3805.62,3809.44,3821,3829.72,3843.1,3850.72,3850.1,3857.6,3864.56,3872.58,3879.16,3885.14,3888.64,3893.6,3879.58,3872.64,3874.7,3871.86,3877.86,3881.24,3924.56,3942.38,3943.8,3947.92,3947.76,"negative",22,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"205","P313",1399100,"RESPONSE REW VAL1_23",1,"1_23",1236,1397693,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3925.74086378738,3897.43371943372,3889.72,3887.84,3872.6,3873.7,3873.34,3874.6,3880.16,3903.94,3942.2,3943.74,3947.34,3948.84,3945.28,3944.86,3934.84,3930.04,3928.58,3884.66,3878.94,3873.6,3871.8,3873.68,3854.46,3847.66,3855.48,3858.4,3873.98,3919.94,3897.12,3896.96,3895.8,3891.74,3885.26,3889.3,3886.18,3881.6,3883.2,3887.52,3894.08,3899.34,3903.62,3911.52,3916.26,3914.26,3915.16,3929.1,3923.1672,3879.2,3855.7128,3847.72,3857.98,3880.54,3873.26,3857.94,3859.8,3853.66,3846.32,3836.38,3822.64,3828.52,3828.66,3823.92,3825.84,3825.82,3828.02,3836.34,3832.02,3822.92,3807.18,3797.06,3783.72,3776.64,3776.86,3781.4,3784.72,3794.66,3803.06,3816.46,3827.96,3845.18,3868.67534482759,3875.72844827586,3880.40620689655,3890.72,3894.98,3888.9,3901.4,3904.1,3915.42,3916.46,3911.22,3915.6,3907.12,3885.42,3859.02,3849.28,3837.32,3841.54,3836.9,3820.86,"positive",23,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"206","P313",1404091,"RESPONSE REW VAL1_24",1,"1_24",1846,1402075,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3845.72425249169,3882.37628865979,3809.1,3793.98,3786.58,3777.92,3766.56,3760.74,3765.96,3763,3765.48,3747.5,3744.1,3737.04,3735.8,3738.8,3736.04,3737.66,3856.02,3766,3762.46,3762.42,3769.44,3775.38,3788.06,3803.92,3815.32,3818.8,3824.5,3815.94,3812.92,3814,3812.66,3815.5,3782.7,3780.18,3779.12,3781.44,3787.94,3791.22,3844.16,3862,3831.72,3832.7,3834.48,3836.44,3839.38,3844.44,3858.001,3853.175,3837.81785714286,3824.65614285714,3818.36,3818.16,3835.28,3862.1,3862.14,3862.5,3874.22,3880.5,3889.7,3893.56,3878.52,3881.56,3885.24,3885.54,3881.62,3878.12,3871.62,3861.56,3850.3,3836.96,3834.5,3821.58,3820.12,3826.8,3834.54,3844.96,3857.26,3855.72,3871.96,3880.46,3898.04,3893.32,3884.26,3882.56,3885.06,3903.28,3922.64,3921.5,3921.14,3923.38,3911.36,3903.56,3901.56,3891.62,3879.18,3865.56,3847.12,3837.06,3830.94,3829.32,"positive",24,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"207","P313",1408232,"RESPONSE REW VAL1_25",1,"1_25",1006,1407056,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3855.15946843854,3888.42950391645,3882.46,3887.24,3894.34,3922.62,3922.18,3920.38,3924.14,3913.82,3905.8,3900.8,3894.64,3880.76,3869.1,3849.02,3839.22,3831.38,3829.24,3825.78,3823.9,3819.86,3817.28,3814.5,3811.82,3810.84,3809.26,3811.04,3795.14,3790.64,3787.38,3784.08,3792.46,3794.86,3787.2,3790.5,3788.48,3790.46,3798.56,3802.5,3811.18,3818.08,3828.6,3837.82,3850.86,3854.94,3852.8,3857.66,3860.48,3860.54,3859.96,3861.34,3865.02,3859.52,3864.16,3901.582,3918.028,3907.68,3904.32,3910.28,3909.86,3891.74,3895.4,3899.58,3896.86,3903.02,3906.8,3898.76,3896.68,3894.14,3885.66,3877.34,3867.94,3859.58,3846.38,3840.92,3835.9,3832.86,3834.2,3835.52,3828.4,3827.78,3826.86,3836.96,3844.04,3847.54,3848.32,3846.06,3849.76,3856.66,3861,3858.78,3852.66,3853.74,3849.5,3851.78,3844.02,3845.4,3841.62,3838.1,3836.44,3841.04,"positive",25,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"208","P313",1412660,"RESPONSE LOSE INV 1_26",1,"1_26",1285,1411204,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3841.90697674419,3848.67270375162,3860.9,3852.94,3852.4,3853.86,3851.04,3847.38,3843.8,3843.7,3841.26,3832.44,3841,3843.92,3840.28,3837.12,3837.16,3836.94,3830.62,3816.98,3823,3826.36,3846.02,3839.46,3831.36,3823.34,3821.88,3825.54,3795,3793.1,3802.24,3806.16,3819.78,3832.12,3841.08,3847.56,3851.64,3858.2,3860.3,3863.12,3868.84,3872.84,3873.82,3875.82,3873.88,3871,3865.7,3869.5,3867.96,3876.94,3884.48,3903.76307692308,3928.25692307692,3900.94,3893.3,3885.8,3883.16,3865.58,3856.3,3847.7,3844.6,3838.86,3846.36,3848.92,3852.78,3857.56,3866.08,3885.78,3892.1,3888.34,3881.64,3869.26,3854.6,3850.32,3841.84,3834.84,3832.8,3834.68,3834.16,3841.26,3851.91684210526,3857.58315789474,3854.78,3860.16,3866.84,3862.38,3871.18,3881.66,3883.82,3888.22,3890.2,3904.74,3902.6,3904.56,3897.96,3897.48,3896.4,3895,3885.66,3870.24,3862.6,3854,"positive",26,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"209","P313",1417262,"RESPONSE REW VAL1_27",1,"1_27",1456,1415636,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3880.92026578073,3887.64478764479,3898.02,3896.8,3896.94,3894.24,3885.38,3870.04,3862.24,3853.64,3854.98,3849.74,3852.22,3852.56,3851.18,3860.46,3856.56,3888.42,3903.42,3905.28,3906.22,3909.76,3910.6,3904.06,3907.48,3879.52,3842.16,3839.6,3841.92,3844.24,3843.84,3844.32,3842.46,3849.06,3850.18,3853.48,3857.44,3873.12,3873.38,3870.02,3880.5,3889.56,3893.08,3890.3,3890.4,3892.2,3883.58,3887.04581818182,3892.5,3880.68181818182,3863.25236363636,3850.04,3841.9,3834.8,3831.98,3828.14,3827.24,3827.58,3828.74,3830.68,3839.02,3837.76,3846.22,3849.24,3855.64,3857.84,3854.52,3877.1,3873.74,3868.48,3866.14,3860.28,3861.36,3859,3859.74,3866.82,3872.16,3886.44,3892.56,3903.6,3912.24,3925.64,3929.56,3937.52,3949.1,3957.22,3964.72,3982.6,3984.68,3978.46,3969.06,3957.42,3927.54,3925.64,3915.78,3912.14,3911.56442307692,3919.09134615385,3921.49519230769,3923.89903846154,3926.30288461538,3928.70673076923,"negative",27,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"210","P313",1422391,"RESPONSE REW VAL1_28",1,"1_28",1987,1420234,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3920.24380270892,3940.99661657876,3932.04,3929.78,3931.4,3926.6,3919.92,3934.3,3961.06,3941.98,3933.22,3920.22,3904.6,3892.72,3888.58,3865.9,3861.64,3854.18,3837.08,3800.82,3814.12,3822.22,3836.18,3853.9,3872.64,3887.12,3895.4,3907.24,3905.82,3901.24,3905.4,3907.04,3906.46,3909.94,3903.76,3898.16,3886.94,3871.18,3864.78,3854.48,3851.36,3857.62,3853.42,3851.8,3852.96,3863.46,3854.62,3849.74,3848.32,3848.26,3850.62,3850.86,3871.78594059406,3916,3938.31405940594,3929.56,3935.74,3944.98,3947.3,3948.2,3950.92,3940.02,3932.84,3894.6,3893.14,3896.04,3896.62,3908.52,3934.92,3928.28,3918.72,3916.58,3916.96,3905.96,3898.82,3897.3,3903.68,3901,3907.14,3904.42,3908.16,3914.4,3916.56,3918.52,3931.26,3933.32,3948.42,3965.02,3966.82,3975.8,3968.6,3979.5,3976.2,3944.6,3935.42,3935.36,3938.24,3937.44,3935.94,3953.26,3952.58,3946.06,"positive",28,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"211","P313",1427067,"RESPONSE LOSE INV 1_29",1,"1_29",1532,1425365,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3943.073089701,3953.97290322581,3937.98,3936.9,3935.1,3946.72,3952,3950.16,3946.24,3951.36,3947.16,3938.3,3938.82,3942.04,3935.72,3931.02,3933.82,3913.2,3911.64,3913.16,3915.22,3914.8,3919.74,3921.72,3922.14,3924.28,3964.25,3986.49,3996.8,3991.24,3989.48,3989.04,3986.2,3981.56,3982.2,3985.06,3980.7,3983.94,3993.84,3990,3930.74,3918.32,3915.08,3909.6,3907.94,3901.18,3894.48,3887.45650485437,3890.04854368932,3891.07495145631,3871.68,3865.8,3855.56,3863.62,3863.68,3860.72,3865.54,3871.32,3865.84,3874.76,3879.52,3869.2,3872.32,3868.9,3862.88,3852.94,3848.12,3836.78,3831.04,3823.6,3809.28,3798.48,3788.68,3785.16,3783.56,3786.16,3793.62,3799.7,3802.32,3811.4,3809,3813.92,3818.49913043478,3819.22086956522,3825,3843.08,3850.52,3862.5,3887.46,3901.42,3905.42,3903.46,3903.5,3902.52,3902.9,3897.3,3891.12,3886.12,3890.16,3879.3,3882.3,3879.92,"positive",29,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"212","P313",1431696,"RESPONSE REW VAL1_30",1,"1_30",1496,1430030,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3887.05315614618,3889.51963350785,3899.46,3894.72,3885.68,3891.1,3884,3880.12,3881.9,3878.36,3882.4,3871.22,3866.16,3863.6,3858.86,3860.28,3846.28,3880.34,3883.3,3871.84,3862.6,3848.66,3845.36,3830.98,3822.5,3789.7,3765.44,3757.7,3764.18,3764.42,3773.48,3785.38,3798.56,3816.1,3824.7,3820.34,3821.66,3823.06,3836.42,3830.18,3826.92,3828.28,3821.1,3821.42,3818.48,3818.88,3823.88,3826.16,3828.1,3834.48,3837.14,3843.04,3845.2,3850.3,3849.1,3848,3850.52,3842.76,3843.78,3839.78,3834.74,3833.1,3832.72,3832.68,3834.18,3829.84,3832.8,3845.04,3854.92,3863.78,3862.54,3861.66,3872.7,3870.32,3864.2,3875.54,3874.36,3881.42,3884.6,3885.24,3890.8,3901.5,3897.95322033898,3904.00677966102,3900.26,3898.8,3908.6,3910.84,3905.78,3920.48,3921.44,3920.12,3919.5,3914.32,3913.76,3907.76,3901.94,3897.14,3887.76,3883.86,3884.84,3881.4,"negative",30,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"213","P313",1449629,"RESPONSE REW VAL1_34",1,"1_34",1103,1448355,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3904.43853820598,3905.21032258064,3874.74,3920,3924.04,3930.76,3934.64,3912.36,3900.74,3897.66,3896.54,3913.52,3908.7,3905.96,3896.52,3893.66,3915.26,3914.3,3908.38,3912.36,3907.72,3866.74,3852.94,3847.58,3848.74,3836.56,3819.22,3815.22,3813.16,3800.68,3797.94333333333,3816.54166666667,3830.505,3825.16,3828.02,3829.34,3828.86,3834.5,3827.92,3832.02,3833.54,3835.76,3840.14,3842.64,3845.9,3853.82,3852.2,3855.34,3857.36,3864.56,3881.65978319783,3901.65989159892,3921.84959349594,3942.03929539295,3962.22899728997,3982.41869918699,4002.60840108401,4041.53569589624,4038.10267857143,3933.19196428571,3862.475,3861.2,3866.48,3871.88,3880.62,3880.98,3888.62,3906.28,3906.94,3896.92,3871.22,3845.32,3821.14,3775.14,3751.1,3741.62,3739.42,3737.02,3745.58,3755.54,3765.08,3780.9,3798.78,3808.12,3826.96,3836.26,3843.748,3869.1,3896.232,3894.16,3893.9,3884.74,3874.8,3880.62,3884.96,3884.9,3895.56769230769,3898.85230769231,3892.14,3896.64,3890.9,3886.82,"positive",34,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"214","P313",1453767,"RESPONSE LOSE INV 1_35",1,"1_35",993,1452604,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3892.66445182724,3885.37371134021,3832.04,3841.48285714286,3862.58571428571,3889.72857142857,3897.80285714286,3894.3,3887.32,3876.12,3877.26,3884.14,3889.32,3889.29538461538,3900.98461538462,3891.62,3896.14,3890.16,3889.6,3881.64,3876.78,3865.98,3860.76,3854.22,3852.64,3846.22,3840.28,3829.58,3810.78,3793.68,3793.62,3787.94,3786.66,3784.12,3775.430625,3774.349609375,3780.794921875,3787.240234375,3793.685546875,3799.5890625,3795.876,3815.15294117647,3825.43105882353,3830.06,3841.43076923077,3866.68923076923,3880.24,3880.12,3887.38,3895.545,3911.53977272727,3922.56522727273,3927.08,3934.78,3923.24,3915.18,3914.16,3916.08,3916.02,3922.42,3921.02,3934.44,3931.46,3931.48,3934.38,3934.32,3936.14,3927.56,3932.92,3931.78,3935.42,3921.26,3901.8,3901.48,3900.06,3894.74,3899.7,3901.16,3912.22,3909.64,3912.14,3915.16,3921.66,3934.32,3940,3940,3935.18,3927.44,3922.44,3917.28,3916.24,3937.46,3946.68,3933.88,3928.78,3926.42,3939.7,3941.62,3934.36,3929.66,3921.98,3908.62,"positive",35,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"215","P313",1457904,"RESPONSE LOSE INV 1_36",1,"1_36",998,1456735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3931.08305647841,3930.11963589077,3940,3936.94,3930.98,3923.36,3917.8,3916.1,3928.94,3951.46,3933.78,3928.3,3928.12,3934.44,3942.58,3935.6,3930.74,3925.7,3912.34,3905.46,3899.6,3893.68,3887.86,3875.44,3844.08,3828,3825.84,3827.18,3872.44,3869.58,3868.1,3871.74,3871.92,3878.96,3873.64,3877.42,3881.8,3884.16,3881.28,3886.96,3888.5,3894.26,3894.66,3897.62,3916.54,3928.88,3934.94,3942.04,3949.18,3958.28,3953.66,3971.6313559322,3984.04661016949,4000.57203389831,3979.98,3977.12,3967.44,3954.82,3953.12,3953.58,3954.76,3951.36,3959.94,3957.96,3961.5,3966.42,3967.88,3940.98,3937.22,3935,3928.24,3922.64,3914.1,3907.12,3894.76,3890.42,3878.36,3866.02,3862.56,3859.62,3856.52,3852.46,3855.66,3861.54,3872.65092783505,3870.67010309278,3865.01896907216,3867.92,3865.54,3865.72,3862.36,3846.46,3854.1,3869.06,3912.44,3891.02,3898.36,3903.3,3899.78,3895.32,3898.22,3894.82,"negative",36,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"216","P313",1461981,"RESPONSE LOSE INV 1_37",1,"1_37",927,1460883,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3898.02657807309,3880.2071900608,3868.39030927835,3871.61855670103,3869.55113402062,3864.84,3867.58,3863.74,3867.72,3851.32,3848.36,3858.66,3897.28,3901.06,3892.7,3901.9,3905,3893.36,3899.92,3895.08,3893.86,3897.32,3889.26,3892.8,3883.18,3843.4,3837,3822.92,3816.9,3804.84,3780.34,3779.08,3784.54,3836.66,3831.04,3836.2,3839.06,3837.68,3843.04,3858.88,3860.14,3860.82,3867.96,3876.68,3891.66,3901.7,3912.64,3924.04,3927.72,3936.32,3939.44,3933.24,3935.668,3923.62,3905.232,3897.36,3893.58,3902.66,3897.14,3900.52,3904.4,3906.08,3913.68,3913.56,3912.82,3920.32,3916.64,3920.44,3918.62,3917.52,3921.86,3911.58,3902.9,3898.54,3895.16,3895.8,3903.5,3905.18,3916.12,3931.8,3912.22,3914.28,3926.6,3932.56313253012,3974.82530120482,4016.63156626506,4013.82,4010.84241758242,4007.52197802198,4001.9756043956,3992.16,3981.1,3994.68,3977.64,3978.06,3986.18,3989.04,3971.82,3975.84,3977.42,3975,3967.3,"negative",37,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"217","P313",1466064,"RESPONSE REW VAL1_38",1,"1_38",945,1464948,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3978.48837209302,3988.47395833333,3955.19156626506,4007.82843373494,4015.86,4012.91978021978,4007.70879120879,4006.73142857143,3994.38,3982.7,3991.84,3983.16,3975.46,3983.94,3989.66,3977.44,3972.2,3982.48,3970.66,3970.66,3966.74,3962.56,3956.78,3957.32,3946.78,3939.64,3930.62,3925.94,3900.2,3893.08,3889.7,3888.38,3889.12,3887.8,3888.26,3898.74759689922,3920.19379844961,3938.09860465116,3924.84,3917.6,3913.56530973451,3901.0796460177,3877.19504424779,3861.58,3858.9,3854.72,3859.06,3861.97073684211,3865.97368421053,3869.65789473684,3873.34210526316,3877.02631578947,3880.72926315789,3877.56545454545,3876.7033492823,3878.61722488038,3880.53110047847,3881.0028708134,3871.84,3870.52,3872.82,3881.74,3879.78,3885.4,3894.12,3895.38,3897.54,3936.34,3935.34,3931.18,3927.56,3920.04,3921.78,3913.28,3914.92,3915.08,3906.16,3906.02,3914.3,3908.4,3917.3,3920,3920,3927.74,3935.6,3943.78,3954.16,3955.46,3965.52,3964.56,3963.28,3959.3,3955.08,3948.7,3940.78,3936.62,3917.38,3912.8,3901.72,3891.98,3894.44,3893.16,"negative",38,3859.69709301026,67.6194544798107,"norisk","autists","trained"
"218","P313",1549644,"RESPONSE REW VAL2_1",2,"2_1",2524,1546937,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"criterion",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3884.03322259136,-1,3863.3,3859.58,3845.86,3843.7,3845.38,3842.52,3836.62,3835.5,3834.88,3838.3,3871.08,3916.22,3907.88,3884.01538461538,3866.46461538462,3876.7,3882.64,3882.76,3894.18,3878.88,3879.68,3879.3,3876.12,3878.24,3879.56,3885.42,3896.14,3899.76,3898.48,3898.62,3900.5,3904.38,3903.12,3910.48,3910.28,3911.08,3913.1,3919.9,3927.22,3925.08,3925.28,3928.1,3928.64,3931.22,3930.18,3933.84,3926.16,3932.74,3930.1,3930.02,3930.6,3936.14,3938.6,3936.06,3945.22,3944.08,3947.84,3949.84,3950.1,3952.24,3948.78,3952.3,3948.74,3948,3942.74,3939.44,3935.46,3935.68,3925.66,3906.26,3885.42,3860.24,3839.52,3830.94,3818.26,3813.7,3815.74,3823.12,3830.68,3836.58,3850.38,3859.38,3864.42,3906.31,3951.26,3901.98,3906.98,3917.5,3920.96,3917.46,3918.42,3915.26,3918.9,3929.96,3918.44,3921.16,3921.66,3918.08,3919.62,3924.82,"positive",41,3859.69709301026,67.6194544798107,"norisk","autists","not_trained"
"219","P313",1553295,"RESPONSE REW VAL2_2",2,"2_2",927,1552191,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"criterion",FALSE,-1,0,FALSE,3862.38206716274,99.3816701019712,3913.74418604651,3919.48275862069,3830.6,3818.12,3813.6,3816.02,3823.1,3830.94,3836.68,3850.68,3859.36,3864.82,3908.65,3949.44,3902.1,3907.14,3917.56,3920.96,3917.56,3918.28,3915.26,3919.06,3930,3918.36,3921.16,3921.54,3918.22,3919.54,3925.36,3918.58,3909.7,3907.02,3918.08,3905.6,3889.94,3881.14,3876.12,3873.14,3871,3873.38,3866.3,3869.22,3873.94,3875.9,3873.6,3876.42,3884.2,3897.98,3896.44,3904.42,3916.78,3911.6,3912.32,3915.7,3932.44,3926.24,3924.82,3929.36,3929.92,3933.88,3931.82,3935.5,3941.88,3950.02,3949.2,3952.96,3955.34,3955.9,3960.18,3963.18,3955.16,3965.12,3961.88,3947.66,3945.76,3943.28,3942.52,3939.48,3936,3943.68,3943.06,3946.99,3951.5,3944.84,3935.82,3940.78,3940.02,3949.7,3949.26,3946.22,3946.16,3942.68,3941,3939.7,3940.26,3939.6,3935.4,3939.24,3939.84,3939.38,3935.04,3932.22,"positive",42,3859.69709301026,67.6194544798107,"norisk","autists","not_trained"
