"","fname","time","text","block","info","RT","fix_cross_time","risk","rew","prev_rew","next_risk","prev_risk","learning","critical","trained","last_trial","trial_type","blink","blink_time","blink_duration","meg","Zmean","Zsd","BL_fix_m300","inter_trial","V_m1999_m1950","V_m1949_m1900","V_m1899_m1850","V_m1849_m1800","V_m1799_m1750","V_m1749_m1700","V_m1699_m1650","V_m1649_m1600","V_m1599_m1550","V_m1549_m1500","V_m1499_m1450","V_m1449_m1400","V_m1399_m1350","V_m1349_m1300","V_m1299_m1250","V_m1249_m1200","V_m1199_m1150","V_m1149_m1100","V_m1099_m1050","V_m1049_m1000","V_m999_m950","V_m949_m900","V_m899_m850","V_m849_m800","V_m799_m750","V_m749_m700","V_m699_m650","V_m649_m600","V_m599_m550","V_m549_m500","V_m499_m450","V_m449_m400","V_m399_m350","V_m349_m300","V_m299_m250","V_m249_m200","V_m199_m150","V_m149_m100","V_m99_m50","V_m49_0","V_1_50","V_51_100","V_101_150","V_151_200","V_201_250","V_251_300","V_301_350","V_351_400","V_401_450","V_451_500","V_501_550","V_551_600","V_601_650","V_651_700","V_701_750","V_751_800","V_801_850","V_851_900","V_901_950","V_951_1000","V_1001_1050","V_1051_1100","V_1101_1150","V_1151_1200","V_1201_1250","V_1251_1300","V_1301_1350","V_1351_1400","V_1401_1450","V_1451_1500","V_1501_1550","V_1551_1600","V_1601_1650","V_1651_1700","V_1701_1750","V_1751_1800","V_1801_1850","V_1851_1900","V_1901_1950","V_1951_2000","V_2001_2050","V_2051_2100","V_2101_2150","V_2151_2200","V_2201_2250","V_2251_2300","V_2301_2350","V_2351_2400","V_2401_2450","V_2451_2500","V_2501_2550","V_2551_2600","V_2601_2650","V_2651_2700","V_2701_2750","V_2751_2800","V_2801_2850","V_2851_2900","V_2901_2950","V_2951_3000","resp_1001_2200","index","feedback_prev","Zmean_2","Zsd_2","trial_type4","resp_flag","group","train"
"1","P001",2599058,"RESPONSE REW VAL1_20",1,"1_20",556,2598318,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.0975810953913667,0.108346569619525,0.755476328515963,0.767362484322064,0.782022076482924,0.747552224645229,0.795017606830927,0.692955148975873,0.442697541276497,-0.0973013225908283,-0.500177170840542,-0.79004089043199,-0.99876178638712,-1.17253738427232,-1.30225496463623,-1.22713210624744,-1.20701037436898,-1.01635251241542,-0.812386863347457,-0.852165864778542,-0.729421495820874,-0.371806688134649,-0.354294418580327,-0.240900492190124,-0.0607856112083413,0.0666339790330603,0.218776773351151,0.337955295566993,0.41220414883577,0.455311273892563,0.513949642535991,0.548894940605931,0.571240913521398,0.571637118714936,0.556105875128297,0.475676220840347,0.436689629796335,0.251899527530821,0.0871574080582625,-0.152942939224978,-0.437814473377863,-0.709373513027916,-0.839645780662783,-0.918173650021759,-0.931089939331052,-0.944006228640349,-1.02649614993469,-1.04036333170847,-1.10034879800993,-0.989886790051899,-0.945749531491909,-0.839725021701492,-0.5710186594449,-0.584885841218685,-0.525930508420427,-0.372599098521722,-0.228459649113071,-0.120850318548504,0.00030922963501791,0.0861272745550662,0.16433817975921,0.2495222963696,0.314896153303155,0.393027817468593,0.449605919105632,0.475596979801641,0.493980900781742,0.494139382859156,0.503806789581454,0.382171795165688,0.0439710419627602,-0.42783010250074,-0.748835550304171,-1.09757536165517,-1.40756630507829,-1.55281512902884,-1.79224497521533,-1.89553262143808,-1.92905767627581,-1.96258273111354,-1.99610778595126,-2.02963284078895,-2.06315789562668,-2.02123329068597,-1.86557950880671,-1.6872871717152,-1.49037319052745,-1.05232872855328,-0.814209407237726,-0.621812165256308,-0.471491914828482,-0.262533295757228,-0.210868138520043,-0.120850318548504,-0.0505635172150947,-0.00737715111959606,-0.0669664122275153,-0.295180603704651,-0.343596878354837,-0.391775429888899,-0.480049947008874,-0.648040949068436,-0.871910090256455,20,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","not_trained"
"2","P001",2622165,"RESPONSE REW VAL1_27",1,"1_27",1406,2620576,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.366730786249865,-0.0816168831177427,-1.19226840291044,-1.01318365543186,-0.891944866209626,-0.735840019956168,-0.420658788497724,-0.214275503184457,-0.0614987805567085,-0.0660947608017336,-0.0351907557058704,-0.0240970102868421,-0.0123693365581557,0.0253493978665361,0.0445257292337129,0.0142556524475078,0.0229721667053181,0.0174252939958021,-0.0540501229182181,0.0166328836087294,-0.00983362331952315,-0.10967733209077,-0.304134841078582,-0.462616918493261,-0.592413739895884,-0.739009661504463,-0.802560974547749,-0.828552035243754,-0.908268520183341,-0.996860001458146,-0.956130107562574,-0.807315436870188,-0.688453878809179,-0.629023099778674,-0.626804350694867,-0.579101245393049,-0.490034317886001,-0.530288765549329,-0.360237496483378,-0.346608037825717,-0.428384789771689,-0.425532112378227,-0.468163791202773,-0.453266475925796,-0.380206238237627,-0.291456274885408,0.00907036506024407,0.153903494111951,0.270585282499773,0.387267070887634,0.503948859275453,0.620630647663275,0.744931885054581,0.819027641559249,0.601114785114065,0.683525465369699,0.700800011807901,0.619023259861925,0.560384891218493,0.528846957812972,0.539782221154586,0.503965271658868,0.557056767592785,0.616646028700704,0.659119225447839,0.668945114247551,0.719183932788002,0.73772633584552,0.670212970866867,0.48669072522067,0.0207181993820795,-0.651175372377299,-1.04107650105684,-1.32634424040326,-1.51160978890102,-1.62967893657496,-1.69798471194069,-1.73617889259762,-1.70955390359196,-1.59354502292441,-1.38212993165323,-1.15708538172438,-0.925384584544125,-0.677835579622394,-0.422203988752518,-0.277034405840671,-0.0962063555105241,0.0548270642656685,0.174481032713751,0.236289042905473,0.274483223562412,0.351188549031116,0.390175140075128,0.425358161261187,0.465771091001929,0.48241170913047,0.486849207298084,0.394137192010495,0.338985429070186,0.141675242688909,0.00775788727350827,-0.152784457147564,-0.52510508093389,27,"prev_lose",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","not_trained"
"3","P001",2625990,"RESPONSE REW VAL1_28",1,"1_28",1299,2624507,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.237213809445748,0.0322716290240916,-1.66874476865768,-1.50170465906261,-1.25946480373427,-1.05747939606926,-0.796142450412455,-0.551525363922895,-0.330759830084249,-0.208173943203992,0.00411279949297036,0.112039094212366,0.218539050235031,0.249839260524429,0.307922941896908,0.379873805043176,0.407132722358497,0.45000212429917,0.475596979801641,0.487720858723862,0.456341407395756,0.36061823263729,0.240330335879549,0.0788370989939904,-0.0752074802530784,-0.211977513061945,-0.309047785478436,-0.201834660107407,-0.0800411836142235,-0.0916896163042044,-0.0705322589693442,-0.0271081697577219,0.0159197142603622,-0.0355869608994085,0.0778069654907941,0.0431786315756875,0.0867612028647243,0.134622790243957,0.197143969784047,0.207445304816003,0.197857139132414,0.148014525785498,0.0756674574456961,-0.051593650718291,-0.198348054404284,-0.349222992103058,-0.454375850467698,-0.411823412681857,-0.316258720000806,-0.254767673963909,-0.277668334150329,-0.255401602273567,-0.192959663772183,0.0623847764029912,0.171894845810187,0.292848576510331,0.413802307210476,0.534756037910621,0.655709768610766,0.818138729709212,0.723621430955612,0.764509806928602,0.658485297138181,0.593983091630407,0.601431749268898,0.580195150895328,0.614981966887849,0.646757623409494,0.66205114388001,0.647391551719152,0.24651113689872,-0.191137119881917,-0.557547682864654,-0.75216367392988,-0.88766585011943,-1.07483318354617,-1.21096928804538,-1.21794249945162,-1.14955748304719,-1.01857204606395,-0.99876178638712,-1.08933429362961,-0.874670319771427,-0.673556563532198,-0.367923877237992,-0.139630444722146,0.0500726019432252,0.207128340661174,0.345800158399018,0.382568000359223,0.473457471756543,0.526152762496925,0.57480676026323,0.559513239792712,0.591130414236942,0.61173308430085,0.635109190719517,0.61022750456541,0.541208559851317,0.443345877047753,0.28589393313627,0.043020149498273,-0.289686558354277,28,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","not_trained"
"4","P001",2639397,"RESPONSE REW VAL1_31",1,"1_31",3478,2635736,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-1.35492186273371,-1.11932352292489,0.332804628051015,0.28113947081383,0.135969887901983,0.0432578726143966,-0.0535746766859745,-0.157697401547418,-0.1963670284366,-0.227112551455049,-0.2028647936106,-0.13883803433507,-0.0087242487776178,0.081452053271332,0.242311361847233,0.445643867170265,0.57781791973411,0.718391522400929,0.78780667230856,0.863402623235362,0.931232952368844,0.984958376612419,1.01839809494692,1.06055432753922,1.02648068089507,0.977509718973928,0.893672700021564,0.763558914464111,0.583840238675866,0.513315714226333,0.477181800575787,0.472427338253347,0.452934042731341,0.394929602397567,0.334072484670332,0.190012276300389,0.0334319838146846,-0.0692644023500279,-0.126793396451555,-0.0854295742463249,0.0280435931825868,0.0377109999048806,0.0575212595817156,0.0505480481754688,0.0562534029623993,0.0445257292337129,-0.121855890253734,-0.158052962813365,-0.0747182911100452,0.00861638059323157,0.0919510522965083,0.175285723999825,0.356380445279416,0.458163951286024,0.420286734783918,0.458639397518268,0.4136304875325,0.552302305270345,0.643846680546405,0.653344728970283,0.666338705572402,0.660228599989741,0.655632619744715,0.641369232777397,0.67401654072482,0.700483047653072,0.705554474130341,0.682257608750383,0.700324565575654,0.535661687141804,0.0965078506257273,-0.471174950673653,-0.956130107562574,-1.33981521698351,-1.61145349767227,-1.79180610177018,-1.92540649303075,-2.03824573215,-1.99075517056882,-1.94817236939432,-1.90558956821982,-1.86300676704532,-1.82042396587083,-1.77784116469629,-1.69478766928555,-1.49639550946921,-1.22681749578685,-1.04266132183099,-0.86627076966845,-0.60620168063096,-0.496215118905175,-0.536786530723332,-0.412219617875392,-0.335355810329274,-0.251043345144666,-0.168949629043861,-0.155954098695858,-0.244228615815833,-0.337257595258248,-0.407306673475538,-0.348351340677277,-0.413170510339883,-0.801633194052882,31,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","not_trained"
"5","P001",2643059,"RESPONSE REW VAL1_32",1,"1_32",1142,2641733,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-1.40018978293872,-1.07550644317431,-1.82144225024672,-1.96883058224237,-2.02777110363152,-1.98053529828696,-1.93795249711242,-1.89536969593793,-1.85278689476343,-1.81020409358893,-1.76762129241444,-1.64613515266017,-1.44821695793515,-1.16738671675634,-1.00082205339351,-0.807790883102432,-0.552951702619629,-0.524424928684987,-0.512380290801472,-0.385436146792314,-0.31998304882005,-0.223467463674511,-0.158014365702247,-0.176873732914595,-0.256431735776763,-0.355007587928694,-0.42157006044286,-0.330759830084249,-0.467529862893115,-0.665157013429221,-0.765951614664959,-0.73996055396895,-0.701449409157182,-0.593047668205542,-0.482427178170096,-0.351204018070742,-0.246605846977055,-0.115699651032526,-0.0554764616149489,0.00427128157038489,0.0744788418650888,0.0947645477741674,-0.0118938903259121,-0.0342398632413832,0.0434163546918111,0.174639514791165,0.270045725394802,0.308715352283984,0.161973058524188,0.266664423397602,0.389079981533537,0.511495539669429,0.633911097805364,0.756326655941299,0.885486916441602,0.993357926715396,0.860549945841897,0.842641471094036,0.9372552713106,0.984482930380175,1.02442041388867,1.10762350453138,1.16800517602638,1.19114355932892,1.20699176707038,1.21301408601214,1.24788014304337,1.23345827399864,1.19225293387082,1.04914361796537,0.653572352738326,0.112356058367195,-0.463250846802919,-0.940440381898521,-1.28640675689476,-1.62223027893647,-1.7769087864932,-1.71691773983692,-1.59677716444691,-1.51865219670726,-1.44052722896765,-1.362402261228,-1.28427729348838,-1.20615232574874,-1.07998943141697,-0.855810952559079,-0.647407020758778,-0.457703974093407,-0.350253125606255,-0.260076823557301,-0.00175103737137465,0.110295791360806,0.191280132919706,0.301425176722909,0.359746581211512,0.420128252706504,0.403487634577963,0.42615057164826,0.458797879595686,0.381617107894736,0.229474313576645,0.00110164002209059,-0.328455236541843,32,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","not_trained"
"6","P001",2646595,"RESPONSE REW VAL1_33",1,"1_33",1013,2645398,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.801094575948224,-0.4981735045761,-0.831880158869463,-1.18117465749142,-1.54631736385484,-1.74172576530714,-1.76756727249348,-1.61865215541399,-1.54052718767438,-1.46240221993473,-1.38427725219512,-1.30615228445547,-1.22802731671586,-1.14373717295057,-0.903989504093141,-0.695268608138011,-0.533616889175038,-0.346608037825717,-0.302708502381851,-0.0635590475630974,0.0808181249616739,0.162911841062479,0.270045725394802,0.343422927237796,0.414739862074402,0.409826917674548,0.39873317225552,0.478291175117688,0.399842546797425,0.270521171627045,0.0914364241484585,-0.115541168955112,-0.21158130786841,-0.254371468770371,-0.285116991788819,-0.326322331916638,-0.325529921529562,-0.339793308496884,-0.351679464302985,-0.35009464352884,-0.392092394043728,-0.456277635396672,-0.468322273280188,-0.462458436415846,-0.476246377150922,-0.443757551280913,-0.175288912140449,-0.173862573443715,-0.116809025574432,0.0294699318793176,0.114733289528417,0.190804686687462,0.0754297343295761,0.178918530881361,0.31204347590969,0.392393889158935,0.483838047827204,0.697154924027363,0.638516555383931,0.634871467603393,0.655315655589886,0.685110286143848,0.729326785742543,0.745333475561425,0.751831240735425,0.768947305096213,0.846762005106818,0.916811083324107,1.00762131368272,0.908728497375959,0.644697356403102,0.214735480377079,-0.0973157300524259,-0.373549990986213,-0.612857927882377,-0.812069899192628,-0.958332437332068,-0.995390115884289,-0.954341830067426,-0.91329354425056,-0.872245258433698,-0.831196972616836,-0.79014868679997,-0.737169270533422,-0.724904756614555,-0.645188271674971,-0.539639208116794,-0.329650455542343,-0.290029936188674,-0.245813436589979,-0.165146059185908,-0.0263157593706492,0.104907400728705,0.16703237507526,0.23708145329255,0.309507762671057,0.286844825600757,0.235972078750644,0.170835944933213,0.121389536779831,0.0610078652848389,-0.00713942800347245,-0.115967089538168,33,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","not_trained"
"7","P001",2650620,"RESPONSE REW VAL1_34",1,"1_34",1506,2648930,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.570114755201631,-0.399968720229359,-0.76962454389154,-0.717246217305988,-0.700973962924938,-0.599862397534375,-0.426403763804005,-0.303897117962458,-0.264118116531374,-0.205717471004065,-0.110232019361723,0.0495971557109816,0.123846008979758,0.206494412351516,0.284546835478244,0.310537896174253,0.262121621524068,0.207445304816003,0.138981047372862,0.0872366490969679,0.0381072050984188,-0.0366963354413103,-0.0629251192534393,-0.0653815914533664,-0.110232019361723,-0.0729094901305658,-0.0547632922665853,-0.0347153094736268,-0.035666201938114,0.0331150196598555,0.0962701275096073,0.13842636010191,0.423535617370918,0.504123753736283,0.482094744975641,0.492713044162426,0.495724203633305,0.46252220841493,0.450636052608829,0.422426242829016,0.376307958301343,0.188189732410121,0.193102676809975,0.181375003081288,0.20221539626132,0.156810281082014,0.100152938406265,0.181295762042579,0.348724516732086,0.443388437605647,0.542089731401909,0.640791025198135,0.739492318994396,0.847035288689085,1.00880992926333,0.92362581265294,0.994784265412131,1.05793937326188,1.16265640591363,1.15679256904928,1.17806878794221,1.19732436034809,1.22490024181824,1.21951185118615,1.17291812042623,1.17624624405194,1.1336938062661,1.13615027846602,1.12656211278244,0.970140302374147,0.546279986328589,0.0435748367692257,-0.410793279178661,-0.839962744817612,-1.40352501210421,-1.64568562639384,-1.8578931280521,-2.02976694100832,-2.06037600924171,-1.97039823889263,-1.91032380521557,-1.85024937153851,-1.79017493786149,-1.73010050418443,-1.67453193910188,-1.60693675846595,-1.37071922207937,-1.21604071452265,-1.08941353466832,-0.913815392892853,-0.795825486257626,-0.619831139288624,-0.50675417705325,-0.338683933954983,-0.256590217854178,-0.231946254816194,-0.237096922332172,-0.342725226929055,-0.308730821323607,-0.318002022852366,-0.417449526430079,-0.640909255584775,-0.542947521482825,34,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","not_trained"
"8","P001",2764102,"RESPONSE REW VAL2_8",2,"2_8",888,2763046,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-0.799798858341388,-0.352343294891396,-0.232183977932318,-0.724587792459725,-1.0680362938229,-1.41394209713513,-1.7468789220704,-2.0798157470057,-2.27824153104711,-2.3189174912514,-2.26978804725285,-2.24791752056962,-2.18087960182322,-2.08214526759387,-1.8190650190855,-1.5231789805523,-1.08767023181676,-0.768962774135835,-0.570701695290071,-0.374976329682944,-0.280204047388965,-0.228855854306609,-0.206826845545967,-0.24993397060276,-0.229648264693682,-0.236462994022514,-0.247873703596371,-0.261344680176617,-0.268000927428035,-0.315545550652439,-0.383534361863336,-0.479099054544387,-0.662304336035755,-0.862942646042741,-1.09210772998437,-1.28022595587559,-1.46580846852818,-1.62096242231715,-1.73126594819777,-1.77469003740939,-1.84077706369131,-1.85662527143278,-1.84426366939444,-1.83063421073677,-1.80020565187316,-1.73934853414592,-1.61684188830437,-1.43648928420647,-1.28688220312701,-1.14298047683448,-1.09274165829403,-0.954069840556181,-0.803353384934822,-0.642177112204091,-0.528070016465525,-0.450255316454916,-0.421411578365446,-0.27259690767306,-0.271646015208573,-0.309364749633265,-0.221565678745533,-0.134559018244874,-0.0641929758727556,-0.0107845157840104,0.0386618923693679,0.0903270496065568,0.153244434340181,0.222976548402642,0.280980988736416,0.233119401357183,-0.144384907044586,-0.649784251919996,-1.14361440514414,-1.66945793800605,-2.025250201802,-2.33381480652838,-2.6114754061589,-2.79800881127597,-2.91465162025318,-2.95963523505396,-2.93293332803678,-2.90325020278808,-2.87356707753942,-2.84388395229072,-2.81420082704206,-2.72801496948307,-2.52351785319375,-2.16645773277848,-1.93824354130134,-1.72952264534621,-1.58134190296348,-1.34472816138337,-1.27895809925627,-1.15660993549214,-1.03600507457957,-0.943293059291982,-0.872610052765038,-0.715237349892261,-0.795904727296331,-0.911755125886461,-1.11825727275779,-1.28339559742388,-1.47506646321716,8,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","trained"
"9","P001",2767635,"RESPONSE REW VAL2_9",2,"2_9",1056,2766411,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-2.63482012298346,-2.32530720046354,-1.50321023879805,-1.91415426553431,-2.23159386659591,-2.52098213995512,-2.73738941666486,-2.8868380156669,-2.95944397248168,-2.94302559062134,-2.91334246537264,-2.88365934012398,-2.85397621487528,-2.82429308962662,-2.78947478370991,-2.62042964353283,-2.24514408421487,-2.02944997685349,-1.78689315737032,-1.63514656824576,-1.41755067595541,-1.30336433917813,-1.19123826940725,-1.0697617570689,-0.976415813471653,-0.934338821918056,-0.723795382072653,-0.762702732077955,-0.864052020584643,-1.03869926989562,-1.24163557002512,-1.34908641851227,-1.46343123736696,-1.48799595936624,-1.69853939921164,-1.80305832926662,-1.88523128640613,-1.95409174904281,-1.95646898020403,-1.93547010494658,-1.85583286104571,-1.69410190104403,-1.51002496812688,-1.34163776087378,-1.20320366625206,-1.00113901754834,-0.775194494301567,-0.691059794184771,-0.539658189810497,-0.388256585436187,-0.236854981061913,-0.0881786055663349,0.0312132347308811,0.0923080755742403,0.174639514791165,0.122419670283027,0.210218741170759,0.334072484670332,0.460461941408537,0.528926198851681,0.57781791973411,0.569814574824667,0.554204090199323,0.562286676147471,0.543981996206076,0.511730893452188,0.483996529904619,0.476230908111299,0.474487605259736,0.366878274695169,0.0356507328984917,-0.440904873887452,-0.903434816822192,-1.3515428907122,-1.70701819035332,-2.0954577620967,-2.37042416641117,-2.61813165341031,-2.705659507547,-2.69853298787688,-2.69104457356605,-2.68355615925519,-2.67606774494436,-2.66812185659566,-2.6449151244934,-2.40180361773928,-2.15504702320462,-1.9497334919139,-1.73094898404294,-1.4994859099788,-1.33094022064829,-1.21065232389055,-1.0784782713267,-0.869915857448988,-0.824193778114853,-0.737900286962561,-0.722131320259798,-0.860961620075057,-0.897174774764313,-0.934972750227714,-0.935765160614786,-0.918252891060464,-1.1936320091182,9,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","trained"
"10","P001",2770946,"RESPONSE LOSE INV 2_10",2,"2_10",835,2769943,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"norisk",FALSE,-1,0,FALSE,4896.69603769499,300.578838801003,-2.39400998190338,-2.03731955707374,0.466563501389002,0.315213117457984,-0.064034493795341,-0.547246347832698,-1.00636892610302,-1.42190893308431,-1.80052261602799,-2.16376353746243,-2.42969646336426,-2.65849965266518,-2.70437395103931,-2.69688553672849,-2.68939712241766,-2.68190870810684,-2.67442029379601,-2.66233344848635,-2.60783031837836,-2.34966301426985,-2.12010172513469,-1.89371007754781,-1.66660526061258,-1.46564998645077,-1.30574157033936,-1.18291796034298,-1.02570373954762,-0.856444880868738,-0.809217221799167,-0.724587792459725,-0.741386892665681,-0.879583264171281,-0.911755125886461,-0.936161365808325,-0.925067620389296,-0.918411373137879,-0.894797543603091,-0.904306468247974,-0.863418092274984,-0.904623432402803,-0.930139046866565,-0.963420283123646,-1.00858767518683,-0.968333227523504,-0.923324317537733,-0.868489518752253,-0.654063268010192,-0.373019420553119,-0.307676570982552,-0.125050093599995,-0.0540501229182181,-0.0191840658869879,0.103639544109389,0.193498882003513,0.291916252078026,0.358954170824435,0.419494324396845,0.31331133252901,0.427735392422408,0.472268856175933,0.518862586935849,0.543585791012538,0.506817949052334,0.489701884691546,0.482253227053055,0.457530022976366,0.412362630913184,0.408083614822988,0.358795688747021,0.166873892997846,-0.329333491387514,-0.847411402456102,-1.34567905384785,-1.7315829123526,-2.06851580893621,-2.39815852995874,-2.70640617053029,-2.89087930864098,-2.90564500897384,-2.86415059209538,-2.82248953097241,-2.78082846984944,-2.72699625725327,-2.6114754061589,-2.37898219859156,-2.01035288652502,-1.75995120420982,-1.50067452555941,-1.2727772982371,-1.06310550981748,-0.867063180055522,-0.728074398162849,-0.609212840101839,-0.565313304657973,-0.463884775112577,-0.438210678571401,-0.429652646391009,-0.494471816053611,-0.577674906696318,-0.646614610371702,-0.718090027285726,-0.784494017722474,-1.33901950488649,10,"prev_rew",4890.72195215003,252.39447041912,"norisk",TRUE,"normals","trained"
