"","fname","time","text","block","info","RT","fix_cross_time","risk","rew","prev_rew","next_risk","prev_risk","learning","critical","trained","last_trial","trial_type","blink","blink_time","blink_duration","meg","Zmean","Zsd","BL_fix_m300","inter_trial","V_m1999_m1950","V_m1949_m1900","V_m1899_m1850","V_m1849_m1800","V_m1799_m1750","V_m1749_m1700","V_m1699_m1650","V_m1649_m1600","V_m1599_m1550","V_m1549_m1500","V_m1499_m1450","V_m1449_m1400","V_m1399_m1350","V_m1349_m1300","V_m1299_m1250","V_m1249_m1200","V_m1199_m1150","V_m1149_m1100","V_m1099_m1050","V_m1049_m1000","V_m999_m950","V_m949_m900","V_m899_m850","V_m849_m800","V_m799_m750","V_m749_m700","V_m699_m650","V_m649_m600","V_m599_m550","V_m549_m500","V_m499_m450","V_m449_m400","V_m399_m350","V_m349_m300","V_m299_m250","V_m249_m200","V_m199_m150","V_m149_m100","V_m99_m50","V_m49_0","V_1_50","V_51_100","V_101_150","V_151_200","V_201_250","V_251_300","V_301_350","V_351_400","V_401_450","V_451_500","V_501_550","V_551_600","V_601_650","V_651_700","V_701_750","V_751_800","V_801_850","V_851_900","V_901_950","V_951_1000","V_1001_1050","V_1051_1100","V_1101_1150","V_1151_1200","V_1201_1250","V_1251_1300","V_1301_1350","V_1351_1400","V_1401_1450","V_1451_1500","V_1501_1550","V_1551_1600","V_1601_1650","V_1651_1700","V_1701_1750","V_1751_1800","V_1801_1850","V_1851_1900","V_1901_1950","V_1951_2000","V_2001_2050","V_2051_2100","V_2101_2150","V_2151_2200","V_2201_2250","V_2251_2300","V_2301_2350","V_2351_2400","V_2401_2450","V_2451_2500","V_2501_2550","V_2551_2600","V_2601_2650","V_2651_2700","V_2701_2750","V_2751_2800","V_2801_2850","V_2851_2900","V_2901_2950","V_2951_3000","feedback_prev","index","Zmean_2","Zsd_2","trial_type4","group","train"
"64","P021",3519655,"RESPONSE LOSE VAL4_18",4,"4_18",1227,3518253,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6692.98006644518,6680.17598343685,6615.92,6631.7,6641.42,6652.8,6664.78,6671.72,6677.7,6685.84,6690.32,6697.78,6703.16,6704.48,6703.64,6704.84,6704.66,6703.38,6696.76,6694.74,6691.54,6682,6659.24,6637.98,6600.66,6525.18,6426.42,6330.5,6253.3,6206.38,6173.18,6150.52,6138.36,6112.16,6083.36,6051.26,6032.2,6026.16,6031.94,6049.84,6082.44,6119.32,6159.9,6194.8,6228.6,6264.02,6297.72,6330.08,6358.46,6384.32,6410.86,6446.54,6465.34,6485.74,6502.6,6521.06,6543.76,6571.86,6595.48,6619.04,6646.2,6660.34,6671.02,6684.5,6691.78,6692.08,6693.42,6692.04,6686.78,6666.74,6627.26,6569.12,6515.94,6482.82,6465.36,6458.68,6535.26,6597.8,6593.22,6520.12,6520.44,6537.22,6558.6,6577.56,6594.34,6612.34,6624.76,6629.8,6634.76,6628.26,6617.58,6604.66,6581.42,6556.66,6529.92,6501.46,6485.02,6477.98,6473.72,6473.66,6480.74,6487.86,"positive",58,6633.34533854165,197.127076200165,"risk","normals","trained"
"65","P021",3544786,"RESPONSE LOSE VAL4_24",4,"4_24",1735,3542876,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6495.14285714286,6494.49475890985,6489.9,6487.08,6481.86,6478.6,6478.42,6482.12,6484.32,6487.96,6481.12,6444.26,6377.64,6300.08,6253.1,6224.92,6212.6,6211.68,6186.58,6166.28,6148.02,6136.34,6134.44,6134.56,6145.1,6163.9,6175.62,6188.70245210728,6207.90421455939,6227.8275862069,6247.75095785441,6267.67432950192,6282.04045977012,6127.14,6133.96,6144.86,6169.92,6208.02,6245.74,6277.84,6312.54,6347.42,6374.02,6388.84,6399.76,6403.08,6407.82,6417.08,6422.06,6429.74,6446.2,6459.86,6483.42,6515.14,6540.94,6563.56,6585.22,6599.46,6612.74,6627.72,6638.5,6648.58,6655.44,6661.74,6663.88,6669.04,6678.4,6680.06,6684.82,6679.44,6625.5,6529.14,6434.22,6365.32,6317.76,6290.34,6277.56,6278.72,6297.72,6325.38,6370.60484848485,6432.37373737374,6493.6531986532,6554.93265993266,6616.21212121212,6677.49158249158,6726.37185185185,6538.92,6539,6540.9,6540.06,6538.42,6533.68,6527.7,6524.38,6518.9,6513.78,6506.48,6497.74,6485.82,6477.8,6469.78,"negative",64,6633.34533854165,197.127076200165,"risk","normals","trained"
"66","P021",3565927,"RESPONSE LOSE VAL4_30",4,"4_30",835,3564917,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6647.44186046512,6652.50203252032,6447.32,6463.4,6489.12,6509.62,6536.08,6564.98,6596.24,6616.38,6634.48,6653.68,6660,6664.14,6660.02,6656.7,6655.68,6654.5,6649.14,6645.44,6639,6636.36,6630.28,6622.66,6614.74,6613.9,6613.2,6612.88,6609.18,6600.02,6574.24,6544.22,6523.06,6486.04,6466.5,6445.58,6420.46,6396.94,6382.64,6368.76,6361.2,6354.44,6351.16,6350.96,6355.94,6365.2,6380.92,6396.04,6425.82,6463.16,6484.42,6508.66,6526.8,6553.46,6566.5,6590.24,6617.16,6641.92,6670.04,6695.44,6713.36,6731.54,6742.54,6744.68,6747.76,6748.76,6745.46,6739.08,6735.44,6719.34,6662.28,6575.64,6489.72,6419.18,6375.64,6356.56,6352.74,6365.3,6388.94,6417.86,6438.48,6467.16,6496.04,6521.92,6546.86,6565.94,6578.52,6590.28,6600.56,6602.6,6604.02,6603.74,6603.7,6600.84,6590.42,6588.16,6581.06,6575.78,6569.2,6570.76,6572.08,6570.18,"negative",70,6633.34533854165,197.127076200165,"risk","normals","trained"
"67","P021",3569739,"RESPONSE LOSE VAL4_31",4,"4_31",949,3568615,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6599.33887043189,6596.56237218814,6396.08,6424,6443.58,6474.74,6502.52,6527.86,6551.5,6569.86,6581.8,6592.98,6601.58,6602.7,6604.86,6603.62,6603,6597.96,6590.48,6586.56,6579.62,6574.32,6567.96,6572.5,6570.24,6571,6568.48,6567.82,6551.82,6541.92,6536.44,6515.12,6487.48,6434.48,6337.18,6265.56,6209.58,6170.68,6155.9,6155.04,6168.54,6186.38,6203.06,6217.12,6230.44,6245.54,6262.8,6279.02,6299.06,6313.16,6337.54,6361.32,6387.02,6417.32,6456.4,6496.76,6526.38,6551.26,6575.32,6593.66,6609.96,6621.3,6629.06,6632.02,6632.78,6634.72,6636.26,6631.84,6629.3,6611.1,6535.62,6435.88,6342.38,6268.94,6323.46,6382.1813559322,6351.2986440678,6248.38,6191.72,6213.84,6251.14,6286.94,6330.18,6373.68,6408.84,6440.22,6459.26,6470.6,6477.3,6476.52,6470.22,6461.58,6450.98,6435.92,6425.22,6422.34,6426.68,6442.4,6460.4,6478.38,6501.34,6520.9,"negative",71,6633.34533854165,197.127076200165,"risk","normals","trained"
"68","P021",3595292,"RESPONSE LOSE VAL4_38",4,"4_38",746,3594371,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6450.15282392027,6439.86965376782,6128.3,6119.66,6124.6,6143.52,6164.76,6211.18,6385.08,6455.38,6410.34,6332.2,6358.8,6381.9,6403.06,6421.48,6438.32,6451.76,6456.9,6461.58,6459.6,6453.38,6435,6417.52,6407.54,6395.3,6386.26,6384.62,6393.38,6413.34,6428.5,6442.52,6453.84,6464.4,6478.16,6488.48,6458.32,6419,6376.5,6326.28,6308.72,6296.74,6297.48,6306.64,6321.4,6330.04,6332.1,6339.62,6328.5,6319.72,6316.08,6312.66,6318.72,6330.66,6346.64,6353.84,6353.9,6360.26,6366.62,6381.14,6403.88,6426.86,6454.82,6473.8,6491.76,6506.24,6512.64,6516.58,6511.84,6484.18,6378.36,6241.4,6120.56,6037.94,5985.7,5952.8,5937.02,5938.92,5953.2,5976.26,6014.98,6062.02,6112.68,6163.26,6202.06,6232.48,6261.8,6285.34,6303.62,6323.86,6330.12,6331.3,6327.04,6318.52,6308.2,6300.98,6297.4,6294,6286.14,6281.22,6277.02,6273.12,"negative",78,6633.34533854165,197.127076200165,"risk","normals","trained"
"69","P021",3750046,"RESPONSE LOSE VAL3_20",3,"3_20",1172,3748697,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6738.42524916944,6781.15241635688,6854.66,6864.76,6859.74,6851.54,6844.36,6824.08,6805.1,6780.32,6759.18,6736,6722.8,6714.42,6718.24,6731.78,6750.76,6770.84,6792.2,6809.66,6822.02,6827.4,6834.44,6835.16,6839.28,6839.84,6842.22,6840.78,6811.66,6812.98,6812.08,6809.54,6810.26,6811.84,6816.4,6831.3,6831.96,6834.9,6841.3,6845.26,6850.6,6853.24,6859.42,6862.32,6865.88,6865.92,6869.36,6878.42,6882.1,6883.54,6885.1,6885.1,6891.34,6891.88,6899.34,6903.58,6904.84,6929.4,6940.36,6962.26,6967.84,6978.2,6982.5,6979.96,6972.3,6962.72,6956.66,6952.54,6944.68,6929.78,6891.4,6848,6800.54,6755.04,6732.78,6724.26,6719.04,6724.32,6719.48,6739.7,6759.24,6779.42,6800.96,6829.74,6845.54,6851.9,6865.74,6866.64,6862.56,6857.24,6850.3,6837.12,6830.72,6822.66,6816.76,6813.94,6813.8,6807.68,6808,6816.2,6817.78,6822.8,"negative",100,6633.34533854165,197.127076200165,"risk","normals","trained"
"70","P021",4141396,"RESPONSE LOSE VAL2_1",2,"2_1",3082,4138138,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"learning",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6776.93355481728,-1,6500.52,6499.26,6500.98,6513.1,6531.14,6535.52,6540.08,6540.38,6540.84,6548.76,6559.18,6578.5,6595.8,6612.64,6632.5,6650.76,6668.92,6679.46,6686.5,6697.12,6689.02,6700.64,6709.5,6721.46,6729.62,6741.74,6764.54,6770.94,6783.94,6790.5,6789.76,6795.74,6795.72,6791.92,6783.76,6777.4,6759.14,6735.6,6716.76,6703.86,6698.5,6700.7,6715.82,6729.46,6748.74,6768.46,6785.12,6783.24,6786.32,6793.92,6801.34,6807.44,6815.34,6825.34,6836.32,6849.26,6866.06,6882.84,6894.8,6907.52,6915.82,6921.22,6922.74,6922.04,6924.8,6918.2,6913.06,6888.22,6792.96,6722.04418848168,6711.6335078534,6695.40314136126,6679.17277486911,6662.94240837696,6646.71204188482,6630.48167539267,6614.25130890052,6586.53895287958,6525.92,6553,6586.46,6621.82,6643.12,6659.26,6668.96,6675.86,6680.56,6677.06,6667.92,6659.76,6647.36,6628.08,6627.86,6631.64,6641.92,6654.4,6669.16,6689.14,6703.84,6715.88,"positive",161,6633.34533854165,197.127076200165,"risk","normals","not_trained"
"71","P021",4232406,"RESPONSE REW INV2_24",2,"2_24",914,4231310,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6642.33554817276,6644.05285714286,6633.18,6661.98244897959,6642.71755102041,6629.92,6626.36,6593.58,6618.38,6644.58,6660.2,6670.66,6673.4,6673.3,6670.26,6659.62,6650.64,6638.34,6625.5,6613.94,6615.56,6620.8,6637.18,6664.4,6688.98,6722,6754.68,6781.6,6810.94,6832.22,6841.6,6851.68,6858.76,6864.18,6844.56,6843.4,6840.08,6837.72,6831.94,6835.04,6832.96,6829.7,6825.26,6824.36,6822.66,6820.88,6827.94,6837.28,6839.76,6846.72,6851.32,6851.1,6855.9,6859.08,6867.76,6875.24,6886.52,6896.7,6910.94,6926.72,6939.38,6947.74,6952.76,6962.76,6964.64,6966.24,6956.84,6950.36,6945.5,6935.18,6899.04,6844.58,6794.72,6760.7,6742.22,6736.88,6741.64,6754.14,6777.04,6800.46,6823.22,6843.52,6856.4,6866.62,6879.3,6881.04,6884.66,6886.74,6883.52,6881.14,6879.8,6878.44,6876.82,6875.88,6876.12,6877.74,6881.82,6881.22,6875.96,6874.1,6875.42,6875.82,"positive",184,6633.34533854165,197.127076200165,"risk","normals","trained"
"72","P021",4271082,"RESPONSE REW INV2_34",2,"2_34",1556,4269345,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,6677.70303137002,198.185882218405,6740.22591362126,6729.99565217391,6735.7,6735.86,6741.1,6741.34,6746.44,6757.94,6764.86,6776.54,6778.04,6784.24,6793.46,6797.66,6802.18,6792.96,6774.68,6760.82,6749.98,6738.74,6701.5,6684.08,6672.42,6678.42,6672.34,6667.32,6665.42,6677.53439655172,6698.08405172414,6717.69612068965,6737.30818965517,6754.18724137931,6700.14,6637.46,6632.12,6635.96,6645.22,6657.04,6659.56,6663.84,6665.26,6666.7,6666.6,6663.8,6658.56,6649.2,6636.8,6632.2,6632.98,6638.06,6653.34,6675.8,6701.52,6726.14,6750.76,6774.56,6799.32,6820.74,6849.1,6867.86,6875.06,6888.84,6902.64,6916.4,6926,6924.72,6920.5,6922.5,6918.04,6901.98,6854.82,6780.76,6715.08,6667.42,6640.32,6621.8,6618.64,6626.27680412371,6656.06958762887,6691.37886597938,6726.6881443299,6761.99742268041,6797.30670103093,6832.61597938144,6867.92525773196,6889.4812371134,6861.2,6865.58,6816.08,6803.88,6810.34,6808.42,6807.5,6799.06,6794.82,6794.48,6776.82,6751.92,6730.82,6717.42,6715.18,6719.12,"positive",194,6633.34533854165,197.127076200165,"risk","normals","trained"
"73","P022",3229948,"RESPONSE LOSE VAL1_4",1,"1_4",1402,3228378,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4714.92358803987,4700.02793296089,4683.7,4684.24,4686.88,4695.08,4699.2,4709.98,4724.8,4739.38,4744.66,4751.1,4761.52,4774.12,4783.6,4783.74,4785.68,4790.48,4781.98,4782.5,4776.14,4768.8,4765.68,4764.42,4767.02,4759.7,4748.86,4737.12,4703.58,4691.36,4680.94,4674.56,4667.14,4663.26,4650.56,4645.12,4640.56,4639.58,4638.12,4638.32,4643.36,4649.32,4645.12,4645.66,4641.6,4646.02,4652.86,4653.68,4652.44,4649.78,4653.88,4656.78,4669.48,4674.58,4677.78,4680.52,4695.16,4709.02,4723.02,4725.72,4733.36,4746.34,4757.38,4775.62,4792.5,4804.34,4813.12,4821.32,4827.52,4819.58,4788.92,4744.94,4711.38,4705.72939759036,4713.98795180723,4722.02008032128,4730.05220883534,4738.0843373494,4754.90602409639,4764.62,4746.46,4754.52,4766.54,4771.7,4787.92,4785.48,4782.96,4786.82,4781.96,4783.44,4779.84,4775.68,4767.52,4759.3,4756.02,4757.78,4754.46,4751.68,4751.2,4751.22,4752.36,4760.1,"negative",4,4706.28669686718,91.5278453537959,"risk","normals","not_trained"
"74","P022",3317871,"RESPONSE LOSE VAL1_23",1,"1_23",1562,3316141,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4767.7342192691,4774,4771.16,4763.3,4767.6,4762.08,4766,4775.88,4797.88,4822.94,4831.38,4835.66,4830.76,4835.62,4830.22,4814.9,4767.54,4718.24,4701.14,4690.36,4692.66,4695.6,4697.66,4709.32,4709.74,4722.96,4745.18,4737.84,4739.32,4741.56,4749.96,4756.6,4768.72,4783.5,4790.8,4807.28,4815.66,4820.84,4823.62,4827.94,4828.4,4828.34,4830.22,4836.72,4840.74,4845.2,4848.52,4860.72,4859.06,4857.28,4856.08,4856.64,4856.52,4854.06,4852.22,4846.98,4831.84,4825.44,4805.16,4808.42,4817.18,4826.94,4835.44,4842.98,4850.4,4856.98,4869.2,4876.96,4873.26,4860.98,4836.88,4865.94714285714,4867.80428571429,4869.66142857143,4871.51857142857,4873.37571428571,4875.23285714286,4877.09,4859.8,4821.04,4806.38,4799.22,4789,4793.46,4790.64,4805.64,4800.92,4792.06,4779.62,4772.76,4764.38,4752.96,4735.76,4729.64,4717.6,4712.72,4706.64,4707.96,4709.2,4716.74,4718.48,4724.58,"positive",23,4706.28669686718,91.5278453537959,"risk","normals","not_trained"
"75","P022",3369937,"RESPONSE LOSE VAL1_33",1,"1_33",2516,3367253,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unused",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4683.46843853821,4682.75025329281,4658.78,4653.72,4652.38,4652.48,4652.58,4645,4646.04,4638.44,4631.38,4627.3,4624.34,4623.64,4624.72,4628.28,4631.04,4632.94,4633.04,4652.52,4654.92,4654.62,4660.46,4657.08,4655.48,4657.96,4655.3,4658.02,4663.2,4664.54,4670.42,4683.5,4692.6,4702.16,4711.1,4717.68,4728.24,4737.8,4744.86,4743.96,4747.52,4744.56,4752.96,4757.28,4760.74,4760.34,4758.78,4758.06,4766.38,4775.24,4787.36,4812.72,4806.72,4816.94,4823.88,4829.28,4836.18,4834.1,4813.28,4824.84,4842.8,4856.18,4873.48,4882.84,4897.96,4904.6,4917.48,4920.58,4924.04,4917.4,4901.32842105263,4892.90789473684,4888.96052631579,4885.01315789474,4881.06578947368,4877.11842105263,4873.17105263158,4840.56473684211,4808.7,4807.58,4822.16,4838.92,4871.6,4870.44,4863.56,4857.96,4852.24,4840.56,4835.62,4821.92,4807.82,4789.5,4777.14,4771.22,4762.38,4766.26,4768.58,4776.14,4777.26,4783.58,4790.7,4792.44,"positive",33,4706.28669686718,91.5278453537959,"risk","normals","not_trained"
"76","P022",3501422,"RESPONSE REW INV4_6",4,"4_6",1361,3499881,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4642.89700996678,4656.26914341337,4646.6,4645.38,4644.76,4642.9,4642.68,4642.2,4643.46,4641.26,4645.5,4639.58,4637,4638.6,4645.28,4657.24,4665.42,4671.82,4677.22,4674.34,4662.74,4653,4644.28,4641.76,4642.16,4659.36,4650.18,4654.14,4651.02,4652.8,4652.58,4652.86,4656.9,4658.8,4653.82,4646.36,4636.9,4634.68,4633.38,4626,4620,4611.02,4601.66,4598.72,4597.9,4592.56,4592.14,4597.7,4589.68,4594.18,4594.7,4598.52,4588.96,4591.1,4597.04,4608.52,4612.54,4622.52,4627.84,4635.48,4645.44,4655.52,4666.48,4680.08,4694.5,4713.26,4724.2,4730.92,4724.72,4695.86,4669.13951807229,4652.22891566265,4624.51807228916,4596.80722891566,4569.09638554217,4525.66987951807,4461.22,4462.56,4475.2,4492.68,4508.8,4520.56,4548.36,4551.58,4555.32,4568.1,4581.38,4591.02,4593.04,4593.84,4599.68,4604,4612.72,4620.3,4617.94,4630.86,4632.1,4641.3,4651.98,4661.02,4668.36,4672,"negative",46,4706.28669686718,91.5278453537959,"risk","normals","trained"
"77","P022",3505332,"RESPONSE LOSE VAL4_7",4,"4_7",806,3504346,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4643.1096345515,4618.1075862069,4511.96,4524.54,4551.28,4552.94,4556.86,4570.24,4585.26,4590.1,4593.4,4594.92,4601.28,4604.14,4616.02,4618.68,4620.68,4631.24,4633.42,4644.58,4652.84,4662.72,4669.32,4672.04,4676.28,4680.06,4679.78,4679.16,4674.94,4672.82,4675.56,4652.74,4640.04,4622.54,4612.3,4604.62,4608.52,4599.02,4584.7,4570.2,4567.7,4564.36,4559.06,4562.44,4553.54,4550.82,4549.5,4551.04,4552.48,4560.66,4567.82,4579.6,4584.6,4585.46,4598.68,4610.16,4615.68,4623.98,4630.14,4639.24,4651.64,4660.9,4666.96,4680.5,4689.4,4700.74,4706.3,4712.98,4717.76,4703.52,4674.34,4636.2,4627.18471544715,4630.83943089431,4626.16463414634,4621.48983739837,4616.81504065041,4620.63634146341,4592.04,4570.78,4578.5,4586.18,4593.3,4644.02,4645.3,4645.44,4649.68,4652.84,4648.62,4641.92,4635.62,4629.96,4623.98,4610.42,4601.78,4595.02,4593.78,4596.6,4592.4,4596.06,4596.82,4602.94,"positive",47,4706.28669686718,91.5278453537959,"risk","normals","trained"
"78","P022",3510186,"RESPONSE LOSE VAL4_8",4,"4_8",1745,3508261,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4595.09634551495,4618.31643835616,4596,4597.3,4602.96,4605.26,4613.52,4620.38,4627.14,4631.4,4629.4,4620.38,4617.72,4602.7,4588.66,4591.8,4592.18,4588.14,4580.76,4582.22,4579.54,4580.28,4579.72,4573.58,4571.84,4571.54,4569.58,4564.62,4557.14,4547.76,4545.04,4533.44,4525.76,4522.22,4517.34,4511.96,4520.7,4521.02,4524.86,4532.48,4543.94,4559.58,4572.3,4575.84,4581.76,4591.12,4598.12,4600.68,4597.28,4599.96,4594.82,4596.46,4595.16,4598.1,4601.6,4610.38,4621.42,4631.12,4636.64,4647.42,4658.32,4672.52,4683.4,4699.32,4711.72,4722.42,4730.02,4734.74,4733.58,4724.68,4768.21008695652,4701.39565217391,4672.2652173913,4643.1347826087,4614.00434782609,4603.60991304348,4644.36,4579.34,4581.92,4591,4608.58,4624.78,4630.86,4638.18,4650.66,4653.38,4654.18,4653.08,4651.3,4648.14,4641.66,4632.5,4625.58,4624.32,4630.24,4631.14,4635.36,4637.96,4641.94,4642.1,4641.02,4645.22,"negative",48,4706.28669686718,91.5278453537959,"risk","normals","trained"
"79","P022",3519646,"RESPONSE LOSE VAL4_10",4,"4_10",1376,3518090,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4554.93687707641,4548.17414965986,4551.34,4547.56,4549.44,4549.28,4547.2,4549.28,4553,4564.74,4568.58,4585.96,4600.72,4612.96,4624.58,4632.94,4636.56,4637.78,4627.68,4620.18,4599.88,4575.06,4565.48,4559.28,4555.32,4561.12,4552,4552.28,4551.96,4557.96,4559.34,4565.04,4566.32,4562.88,4560.12,4554.7,4553,4557.9,4563.94,4565.88,4567.44,4572.1,4574.7,4567.08,4565.3,4563.74,4561.3,4563.38,4560.54,4563.74,4562.08,4566.74,4582.04,4589.86,4595.04,4597.74,4603.18,4610.6,4619.52,4626.08,4626.46,4628.04,4639.84,4650.04,4657.16,4668.68,4679.36,4684.4,4679.78,4663,4624.24,4573.98,4527.26,4495.64,4474.5,4471.27184210526,4511.59429824561,4538.12938596491,4564.66447368421,4591.19956140351,4618.55043859649,4597.38,4559.82,4567.76,4576,4583.9,4588.3,4592.86,4596.26,4603.38,4602.76,4607.5,4609.14,4608.92,4607.12,4605.2,4601.78,4600.56,4603.1,4603.6,4612.28,4617.12,"negative",50,4706.28669686718,91.5278453537959,"risk","normals","trained"
"80","P022",3544049,"RESPONSE LOSE VAL4_16",4,"4_16",1156,3542713,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4660.15282392027,4646.09452054795,4616.6,4626.2,4642.96,4651.78,4653,4650.5,4653.36,4657.04,4657.06,4657.76,4660.46,4662.9,4663.58,4671.18,4674.92,4684.78,4698.78,4712.2,4720.6,4723.96,4717.56,4699.18,4650.24,4618.3,4587.24,4575.7,4575.1,4577,4580.44,4596.4,4612.7,4611.5,4619.94,4620.06,4622.54,4623.7,4626.74,4632.66,4636.96,4637.66,4638.32,4640.14,4635.6,4626.26,4629.1,4626.4,4625.42,4621.86,4621.74,4633.24,4644.9,4642.78,4651.32,4654.9,4664.52,4671.32,4678.36,4687.16,4694.18,4704.34,4708.62,4722.1,4729.4,4740.44,4749.86,4755.54,4760.02,4751.44,4746.2,4753.8584501845,4739.96863468635,4725.76199261993,4711.55535055351,4697.34870848708,4698.22686346863,4720.7,4661.36,4659.32,4671.38,4683.68,4685.14,4687.88,4686.42,4688.2,4682.58,4672.68,4663.6,4656.84,4646.06,4640.1,4634.5,4639.3,4641.3,4646.3,4642.7,4641.98,4643.74,4644.36,4649.88,4648.08,"negative",56,4706.28669686718,91.5278453537959,"risk","normals","trained"
"81","P022",3583234,"RESPONSE LOSE VAL4_26",4,"4_26",1024,3582031,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",TRUE,3584725,400,FALSE,4706.09909861688,128.062739245212,4686.91362126246,4699.64392905866,4792.18,4728.66,4715.58,4722.72,4709.9,4704.64,4703.28,4699.84,4697.88,4701.7,4697.52,4695.8,4686.38,4687.98,4672.06,4681.12,4691.98,4699.16,4700.48,4712.78,4716.24,4720.62,4726.42,4725.32,4718.8,4702.1,4688.42,4677.68,4672.68,4673.24,4672.52,4670.52,4670.34,4679.92,4676.12,4677.16,4684.48,4694.66,4706.84,4719.18,4727.62,4733.78,4736.34,4736.88,4737.48,4741.86,4741.22,4749.22,4749,4767.74,4776.6,4789.72,4797.12,4803.48,4805.88,4810.12,4814.04,4823.34,4832.7,4845.3,4855.12,4867.46,4876.5,4883.66,4903,4906.32,4901.64,4887.06,4862.76,4846.73820895522,4853.18532338308,4849.32960199005,4845.47388059701,4841.61815920398,4837.76243781094,4833.90671641791,4830.05099502488,4827.94467661692,4840.66,4865.44,4885.84,4888.9,4912.18,4905.54,4881.86,4863.24,4859.66,4848.36,4838.64,4819.04,4802.98,4809.5,4796.62,4784.02,4773.6,4766.42,4767.4,4774.18,4771.44,4768.98,"positive",66,4706.28669686718,91.5278453537959,"risk","normals","trained"
"82","P022",3598568,"RESPONSE LOSE VAL4_30",4,"4_30",731,3597657,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"risk",FALSE,-1,0,FALSE,4706.09909861688,128.062739245212,4616.40531561462,4649.62328767123,4640.62982005141,4638.57326478149,4636.51670951157,4634.46015424164,4651.96524421594,4686.08,4699.98,4713.14,4733.86,4683.26,4676.24,4666.96,4661.48,4649.64,4639.84,4624.08,4614.06,4612.66,4614.9,4614.6,4618.12,4625.12,4636.44,4647.4,4659.72,4680.8,4690.54,4696.26,4700,4696.94,4698.36,4689.28,4664.66,4660.24,4656.9,4658.26,4664.14,4661.7,4661.64,4663.12,4664.56,4675.88,4681.68,4685.04,4689.72,4705.02,4709.16,4714.02,4708.26,4706.24,4705.2,4705.42,4706.9,4716.02,4721.72,4723.84,4737.08,4747.6,4756.86,4767.66,4776.54,4789.72,4801.72,4803.24,4803.26,4807.62,4798.62,4769.7,4729.06,4683.68,4649.18,4654.25694117647,4672.42058823529,4678.00882352941,4683.59705882353,4689.18529411765,4694.77352941176,4700.36176470588,4726.876,4787.78,4749.4,4721.96,4719.46,4719.48,4723.68,4727,4728.16,4728.04,4720.42,4706.26,4694.52,4683,4674.02,4672,4670.96,4672.02,4676.7,4677.14,4679.8,4686.36,"negative",70,4706.28669686718,91.5278453537959,"risk","normals","trained"
